EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
1;0;1;PLAY;InitialBuffering-Play;0
3;0;0;PLAY;StillPlaying;46980
599;0;1;PLAY;Writing;46980.0
1004;1;0;PLAY;StillPlaying;46980.0
1287;1;1;PLAY;Writing;46980.0
1894;1;2;PLAY;Writing;91917.0
2004;2;1;PLAY;StillPlaying;46980.0
2491;2;2;PLAY;Writing;46980.0
3004;3;1;PLAY;StillPlaying;91917.0
3142;3;2;PLAY;Writing;91917.0
3764;3;3;PLAY;Writing;135410.0
4004;4;2;PLAY;StillPlaying;46980.0
4357;4;3;PLAY;Writing;91917.0
4968;4;4;PLAY;Writing;135410.0
5004;5;3;PLAY;StillPlaying;91917.0
6004;6;2;PLAY;StillPlaying;135410.0
6082;6;3;PLAY;Writing;182366.0
6762;6;4;PLAY;Writing;135410.0
7004;7;3;PLAY;StillPlaying;91917.0
7888;7;4;PLAY;Writing;182366.0
8004;8;3;PLAY;StillPlaying;135410.0
8506;8;4;PLAY;Writing;135410.0
9004;9;3;PLAY;StillPlaying;182366.0
9152;9;4;PLAY;Writing;182366.0
10004;10;3;PLAY;StillPlaying;135410.0
10251;10;4;PLAY;Writing;226106.0
10855;10;5;PLAY;Writing;182366.0
11004;11;4;PLAY;StillPlaying;182366.0
11503;11;5;PLAY;Writing;226106.0
12004;12;4;PLAY;StillPlaying;135410.0
12116;12;5;PLAY;Writing;270316.0
13004;13;4;PLAY;StillPlaying;182366.0
13255;13;5;PLAY;Writing;352546.0
13974;13;6;PLAY;Writing;270316.0
14004;14;5;PLAY;StillPlaying;226106.0
14568;14;6;PLAY;Writing;352546.0
15004;15;5;PLAY;StillPlaying;182366.0
15663;15;6;PLAY;Writing;424520.0
16004;16;5;PLAY;StillPlaying;226106.0
16232;16;6;PLAY;Writing;352546.0
16796;16;7;PLAY;Writing;270316.0
17004;17;6;PLAY;StillPlaying;270316.0
17914;17;7;PLAY;Writing;352546.0
18004;18;6;PLAY;StillPlaying;352546.0
18506;18;7;PLAY;Writing;270316.0
19004;19;6;PLAY;StillPlaying;270316.0
19592;19;7;PLAY;Writing;352546.0
20004;20;6;PLAY;StillPlaying;352546.0
20182;20;7;PLAY;Writing;270316.0
21004;21;6;PLAY;StillPlaying;424520.0
21301;21;7;PLAY;Writing;352546.0
21913;21;8;PLAY;Writing;270316.0
22004;22;7;PLAY;StillPlaying;352546.0
22532;22;8;PLAY;Writing;352546.0
23004;23;7;PLAY;StillPlaying;270316.0
23102;23;8;PLAY;Writing;424520.0
23673;23;9;PLAY;Writing;537825.0
24004;24;8;PLAY;StillPlaying;352546.0
24305;24;9;PLAY;Writing;620705.0
25004;25;8;PLAY;StillPlaying;270316.0
25982;25;9;PLAY;Writing;808057.0
26005;26;8;PLAY;StillPlaying;352546.0
27004;27;7;PLAY;StillPlaying;270316.0
27048;27;8;PLAY;Writing;620705.0
28004;28;7;PLAY;StillPlaying;352546.0
28154;28;8;PLAY;Writing;808057.0
29004;29;7;PLAY;StillPlaying;270316.0
29242;29;8;PLAY;Writing;620705.0
30004;30;7;PLAY;StillPlaying;352546.0
30340;30;8;PLAY;Writing;537825.0
30961;30;9;PLAY;Writing;424520.0
31009;31;8;PLAY;StillPlaying;424520.0
32004;32;7;PLAY;StillPlaying;537825.0
32073;32;8;PLAY;Writing;537825.0
33004;33;7;PLAY;StillPlaying;620705.0
34004;34;6;PLAY;StillPlaying;808057.0
34206;34;7;PLAY;Writing;620705.0
35004;35;6;PLAY;StillPlaying;620705.0
35344;35;7;PLAY;Writing;352546.0
36004;36;6;PLAY;StillPlaying;808057.0
36513;36;7;PLAY;Writing;424520.0
37004;37;6;PLAY;StillPlaying;620705.0
37647;37;7;PLAY;Writing;352546.0
38004;38;6;PLAY;StillPlaying;537825.0
38752;38;7;PLAY;Writing;270316.0
39004;39;6;PLAY;StillPlaying;424520.0
39836;39;7;PLAY;Writing;352546.0
40004;40;6;PLAY;StillPlaying;537825.0
40402;40;7;PLAY;Writing;270316.0
40998;40;8;PLAY;Writing;352546.0
41004;41;7;PLAY;StillPlaying;620705.0
41578;41;8;PLAY;Writing;270316.0
42004;42;7;PLAY;StillPlaying;352546.0
42119;42;8;PLAY;Writing;352546.0
43004;43;7;PLAY;StillPlaying;424520.0
43213;43;8;PLAY;Writing;424520.0
44004;44;7;PLAY;StillPlaying;352546.0
44317;44;8;PLAY;Writing;537825.0
44942;44;9;PLAY;Writing;424520.0
45004;45;8;PLAY;StillPlaying;270316.0
46005;46;7;PLAY;StillPlaying;352546.0
46005;46;8;PLAY;Writing;537825.0
47004;47;7;PLAY;StillPlaying;270316.0
47071;47;8;PLAY;Writing;424520.0
48004;48;7;PLAY;StillPlaying;352546.0
48181;48;8;PLAY;Writing;537825.0
48739;48;9;PLAY;Writing;424520.0
49004;49;8;PLAY;StillPlaying;270316.0
49362;49;9;PLAY;Writing;537825.0
49974;49;10;PLAY;Writing;424520.0
50004;50;9;PLAY;StillPlaying;352546.0
50562;50;10;PLAY;Writing;537825.0
51004;51;9;PLAY;StillPlaying;424520.0
51718;51;10;PLAY;Writing;620705.0
52004;52;9;PLAY;StillPlaying;537825.0
52846;52;10;PLAY;Writing;537825.0
53004;53;9;PLAY;StillPlaying;424520.0
53465;53;10;PLAY;Writing;424520.0
54004;54;9;PLAY;StillPlaying;537825.0
54669;54;10;PLAY;Writing;537825.0
55004;55;9;PLAY;StillPlaying;424520.0
55859;55;10;PLAY;Writing;424520.0
56004;56;9;PLAY;StillPlaying;537825.0
56978;56;10;PLAY;Writing;352546.0
57004;57;9;PLAY;StillPlaying;424520.0
58004;58;8;PLAY;StillPlaying;537825.0
58046;58;9;PLAY;Writing;424520.0
59004;59;8;PLAY;StillPlaying;424520.0
59214;59;9;PLAY;Writing;352546.0
59855;59;10;PLAY;Writing;270316.0
60004;60;9;PLAY;StillPlaying;537825.0
60541;60;10;PLAY;Writing;352546.0
61004;61;9;PLAY;StillPlaying;620705.0
61154;61;10;PLAY;Writing;424520.0
62004;62;9;PLAY;StillPlaying;537825.0
62286;62;10;PLAY;Writing;352546.0
62939;62;11;PLAY;Writing;424520.0
63004;63;10;PLAY;StillPlaying;424520.0
64004;64;9;PLAY;StillPlaying;537825.0
65004;65;8;PLAY;StillPlaying;424520.0
65029;65;9;PLAY;Writing;352546.0
66004;66;8;PLAY;StillPlaying;352546.0
67004;67;7;PLAY;StillPlaying;424520.0
67114;67;8;PLAY;Writing;424520.0
67703;67;9;PLAY;Writing;270316.0
68004;68;8;PLAY;StillPlaying;352546.0
68796;68;9;PLAY;Writing;352546.0
69004;69;8;PLAY;StillPlaying;270316.0
69383;69;9;PLAY;Writing;270316.0
70004;70;8;PLAY;StillPlaying;352546.0
70058;70;9;PLAY;Writing;352546.0
70644;70;10;PLAY;Writing;270316.0
71004;71;9;PLAY;StillPlaying;424520.0
71291;71;10;PLAY;Writing;352546.0
72004;72;9;PLAY;StillPlaying;352546.0
72460;72;10;PLAY;Writing;424520.0
73004;73;9;PLAY;StillPlaying;424520.0
73597;73;10;PLAY;Writing;537825.0
74004;74;9;PLAY;StillPlaying;352546.0
74721;74;10;PLAY;Writing;424520.0
75004;75;9;PLAY;StillPlaying;424520.0
75294;75;10;PLAY;Writing;352546.0
75914;75;11;PLAY;Writing;424520.0
76004;76;10;PLAY;StillPlaying;270316.0
77004;77;9;PLAY;StillPlaying;352546.0
77506;77;10;PLAY;Writing;352546.0
