EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
2;0;1;PLAY;InitialBuffering-Play;0
4;0;0;PLAY;StillPlaying;46980
631;0;1;PLAY;Writing;46980.0
1006;1;0;PLAY;StillPlaying;46980.0
1295;1;1;PLAY;Writing;46980.0
1970;1;2;PLAY;Writing;46980.0
2017;2;1;PLAY;StillPlaying;46980.0
2615;2;2;PLAY;Writing;46980.0
3006;3;1;PLAY;StillPlaying;46980.0
3315;3;2;PLAY;Writing;91917.0
3972;3;3;PLAY;Writing;46980.0
4016;4;2;PLAY;StillPlaying;46980.0
4582;4;3;PLAY;Writing;91917.0
5006;5;2;PLAY;StillPlaying;91917.0
5282;5;3;PLAY;Writing;135410.0
6005;6;3;PLAY;Writing;91917.0
6006;6;3;PLAY;StillPlaying;46980.0
6681;6;4;PLAY;Writing;135410.0
7006;7;3;PLAY;StillPlaying;91917.0
7310;7;4;PLAY;Writing;182366.0
7997;7;5;PLAY;Writing;226106.0
8007;8;4;PLAY;StillPlaying;135410.0
8681;8;5;PLAY;Writing;270316.0
9006;9;4;PLAY;StillPlaying;91917.0
9390;9;5;PLAY;Writing;352546.0
10006;10;4;PLAY;StillPlaying;135410.0
10650;10;5;PLAY;Writing;424520.0
11006;11;4;PLAY;StillPlaying;182366.0
11815;11;5;PLAY;Writing;352546.0
12006;12;4;PLAY;StillPlaying;226106.0
12942;12;5;PLAY;Writing;424520.0
13007;13;4;PLAY;StillPlaying;270316.0
13559;13;5;PLAY;Writing;270316.0
14006;14;4;PLAY;StillPlaying;352546.0
14198;14;5;PLAY;Writing;352546.0
14839;14;6;PLAY;Writing;424520.0
15006;15;5;PLAY;StillPlaying;424520.0
15521;15;6;PLAY;Writing;352546.0
16006;16;5;PLAY;StillPlaying;352546.0
16230;16;6;PLAY;Writing;424520.0
16847;16;7;PLAY;Writing;537825.0
17006;17;6;PLAY;StillPlaying;424520.0
17518;17;7;PLAY;Writing;424520.0
18006;18;6;PLAY;StillPlaying;270316.0
18703;18;7;PLAY;Writing;537825.0
19006;19;6;PLAY;StillPlaying;352546.0
19434;19;7;PLAY;Writing;424520.0
20006;20;6;PLAY;StillPlaying;424520.0
20688;20;7;PLAY;Writing;537825.0
21006;21;6;PLAY;StillPlaying;352546.0
21963;21;7;PLAY;Writing;424520.0
22006;22;6;PLAY;StillPlaying;424520.0
23006;23;5;PLAY;StillPlaying;537825.0
24006;24;4;PLAY;StillPlaying;424520.0
24150;24;5;PLAY;Writing;537825.0
25006;25;4;PLAY;StillPlaying;537825.0
25967;25;5;PLAY;Writing;352546.0
26007;26;4;PLAY;StillPlaying;424520.0
27006;27;3;PLAY;StillPlaying;537825.0
27634;27;4;PLAY;Writing;270316.0
28006;28;3;PLAY;StillPlaying;424520.0
28823;28;4;PLAY;Writing;226106.0
29006;29;3;PLAY;StillPlaying;537825.0
29543;29;4;PLAY;Writing;182366.0
30006;30;3;PLAY;StillPlaying;352546.0
30155;30;4;PLAY;Writing;226106.0
30856;30;5;PLAY;Writing;182366.0
31006;31;4;PLAY;StillPlaying;270316.0
31527;31;5;PLAY;Writing;226106.0
32006;32;4;PLAY;StillPlaying;226106.0
32281;32;5;PLAY;Writing;270316.0
33006;33;4;PLAY;StillPlaying;182366.0
33547;33;5;PLAY;Writing;352546.0
34006;34;4;PLAY;StillPlaying;226106.0
34275;34;5;PLAY;Writing;270316.0
35006;35;4;PLAY;StillPlaying;182366.0
35470;35;5;PLAY;Writing;352546.0
36006;36;4;PLAY;StillPlaying;226106.0
36243;36;5;PLAY;Writing;270316.0
37006;37;4;PLAY;StillPlaying;270316.0
37495;37;5;PLAY;Writing;352546.0
38006;38;4;PLAY;StillPlaying;352546.0
38165;38;5;PLAY;Writing;270316.0
39006;39;4;PLAY;StillPlaying;270316.0
39351;39;5;PLAY;Writing;352546.0
40006;40;4;PLAY;StillPlaying;352546.0
40599;40;5;PLAY;Writing;270316.0
41006;41;4;PLAY;StillPlaying;270316.0
41863;41;5;PLAY;Writing;352546.0
42008;42;4;PLAY;StillPlaying;352546.0
42559;42;5;PLAY;Writing;270316.0
43008;43;4;PLAY;StillPlaying;270316.0
43274;43;5;PLAY;Writing;352546.0
43955;43;6;PLAY;Writing;270316.0
44007;44;5;PLAY;StillPlaying;352546.0
45006;45;4;PLAY;StillPlaying;270316.0
45074;45;5;PLAY;Writing;352546.0
46006;46;4;PLAY;StillPlaying;352546.0
46281;46;5;PLAY;Writing;424520.0
47006;47;4;PLAY;StillPlaying;270316.0
47477;47;5;PLAY;Writing;352546.0
48006;48;4;PLAY;StillPlaying;352546.0
48807;48;5;PLAY;Writing;424520.0
49007;49;4;PLAY;StillPlaying;270316.0
49572;49;5;PLAY;Writing;270316.0
50006;50;4;PLAY;StillPlaying;352546.0
50283;50;5;PLAY;Writing;352546.0
51006;51;4;PLAY;StillPlaying;424520.0
51554;51;5;PLAY;Writing;424520.0
52006;52;4;PLAY;StillPlaying;352546.0
52237;52;5;PLAY;Writing;352546.0
52956;52;6;PLAY;Writing;424520.0
53017;53;5;PLAY;StillPlaying;424520.0
54006;54;4;PLAY;StillPlaying;270316.0
54617;54;5;PLAY;Writing;537825.0
55006;55;4;PLAY;StillPlaying;352546.0
55261;55;5;PLAY;Writing;352546.0
56006;56;4;PLAY;StillPlaying;424520.0
56355;56;5;PLAY;Writing;424520.0
56982;56;6;PLAY;Writing;270316.0
57007;57;5;PLAY;StillPlaying;352546.0
58006;58;4;PLAY;StillPlaying;424520.0
58103;58;5;PLAY;Writing;352546.0
59006;59;4;PLAY;StillPlaying;537825.0
59255;59;5;PLAY;Writing;270316.0
60006;60;4;PLAY;StillPlaying;352546.0
60383;60;5;PLAY;Writing;352546.0
60986;60;6;PLAY;Writing;226106.0
61007;61;5;PLAY;StillPlaying;424520.0
62006;62;4;PLAY;StillPlaying;270316.0
62666;62;5;PLAY;Writing;270316.0
63006;63;4;PLAY;StillPlaying;352546.0
63895;63;5;PLAY;Writing;226106.0
64007;64;4;PLAY;StillPlaying;270316.0
65006;65;3;PLAY;StillPlaying;352546.0
65082;65;4;PLAY;Writing;182366.0
66006;66;3;PLAY;StillPlaying;226106.0
66275;66;4;PLAY;Writing;226106.0
67007;67;3;PLAY;StillPlaying;270316.0
67025;67;4;PLAY;Writing;182366.0
67682;67;5;PLAY;Writing;226106.0
68006;68;4;PLAY;StillPlaying;226106.0
68300;68;5;PLAY;Writing;182366.0
69006;69;4;PLAY;StillPlaying;182366.0
69467;69;5;PLAY;Writing;226106.0
70006;70;4;PLAY;StillPlaying;226106.0
70628;70;5;PLAY;Writing;270316.0
71006;71;4;PLAY;StillPlaying;182366.0
71310;71;5;PLAY;Writing;226106.0
71973;71;6;PLAY;Writing;270316.0
72016;72;5;PLAY;StillPlaying;226106.0
72611;72;6;PLAY;Writing;226106.0
73008;73;5;PLAY;StillPlaying;182366.0
74006;74;4;PLAY;StillPlaying;226106.0
74273;74;5;PLAY;Writing;270316.0
74859;74;6;PLAY;Writing;226106.0
75006;75;5;PLAY;StillPlaying;270316.0
76007;76;4;PLAY;StillPlaying;226106.0
76007;76;5;PLAY;Writing;270316.0
76650;76;6;PLAY;Writing;226106.0
77006;77;5;PLAY;StillPlaying;270316.0
77296;77;6;PLAY;Writing;270316.0
77974;77;7;PLAY;Writing;226106.0
78017;78;6;PLAY;StillPlaying;226106.0
79006;79;5;PLAY;StillPlaying;270316.0
79092;79;6;PLAY;Writing;270316.0
