EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;1;INITIAL_BUFFERING;Writing;46980
1;0;1;PLAY;InitialBuffering-Play;0
3;0;0;PLAY;StillPlaying;46980
614;0;1;PLAY;Writing;46980.0
1006;1;0;PLAY;StillPlaying;46980.0
1223;1;1;PLAY;Writing;46980.0
1846;1;2;PLAY;Writing;46980.0
2006;2;1;PLAY;StillPlaying;46980.0
2515;2;2;PLAY;Writing;91917.0
3006;3;1;PLAY;StillPlaying;46980.0
3150;3;2;PLAY;Writing;46980.0
3811;3;3;PLAY;Writing;91917.0
4006;4;2;PLAY;StillPlaying;91917.0
4435;4;3;PLAY;Writing;135410.0
5006;5;2;PLAY;StillPlaying;46980.0
5075;5;3;PLAY;Writing;91917.0
6006;6;2;PLAY;StillPlaying;91917.0
6173;6;3;PLAY;Writing;135410.0
6826;6;4;PLAY;Writing;182366.0
7006;7;3;PLAY;StillPlaying;135410.0
8006;8;2;PLAY;StillPlaying;91917.0
8007;8;3;PLAY;Writing;135410.0
8607;8;4;PLAY;Writing;182366.0
9006;9;3;PLAY;StillPlaying;135410.0
9275;9;4;PLAY;Writing;135410.0
10006;10;3;PLAY;StillPlaying;182366.0
10926;10;4;PLAY;Writing;182366.0
11006;11;3;PLAY;StillPlaying;135410.0
11554;11;4;PLAY;Writing;135410.0
12006;12;3;PLAY;StillPlaying;182366.0
12230;12;4;PLAY;Writing;182366.0
12879;12;5;PLAY;Writing;135410.0
13006;13;4;PLAY;StillPlaying;135410.0
13547;13;5;PLAY;Writing;182366.0
14006;14;4;PLAY;StillPlaying;182366.0
14153;14;5;PLAY;Writing;135410.0
14783;14;6;PLAY;Writing;182366.0
15006;15;5;PLAY;StillPlaying;135410.0
15405;15;6;PLAY;Writing;226106.0
16006;16;5;PLAY;StillPlaying;182366.0
16504;16;6;PLAY;Writing;270316.0
17006;17;5;PLAY;StillPlaying;135410.0
17584;17;6;PLAY;Writing;226106.0
18006;18;5;PLAY;StillPlaying;182366.0
18747;18;6;PLAY;Writing;182366.0
19006;19;5;PLAY;StillPlaying;135410.0
19343;19;6;PLAY;Writing;226106.0
19960;19;7;PLAY;Writing;182366.0
20006;20;6;PLAY;StillPlaying;182366.0
20538;20;7;PLAY;Writing;226106.0
21006;21;6;PLAY;StillPlaying;226106.0
21123;21;7;PLAY;Writing;182366.0
21735;21;8;PLAY;Writing;226106.0
22006;22;7;PLAY;StillPlaying;270316.0
22326;22;8;PLAY;Writing;270316.0
23006;23;7;PLAY;StillPlaying;226106.0
23450;23;8;PLAY;Writing;352546.0
24006;24;7;PLAY;StillPlaying;182366.0
24563;24;8;PLAY;Writing;270316.0
25006;25;7;PLAY;StillPlaying;226106.0
25689;25;8;PLAY;Writing;352546.0
26006;26;7;PLAY;StillPlaying;182366.0
26834;26;8;PLAY;Writing;270316.0
27006;27;7;PLAY;StillPlaying;226106.0
27439;27;8;PLAY;Writing;352546.0
28006;28;7;PLAY;StillPlaying;182366.0
28581;28;8;PLAY;Writing;270316.0
29006;29;7;PLAY;StillPlaying;226106.0
29741;29;8;PLAY;Writing;352546.0
30006;30;7;PLAY;StillPlaying;270316.0
30382;30;8;PLAY;Writing;270316.0
31006;31;7;PLAY;StillPlaying;352546.0
31545;31;8;PLAY;Writing;352546.0
32006;32;7;PLAY;StillPlaying;270316.0
32191;32;8;PLAY;Writing;270316.0
32861;32;9;PLAY;Writing;352546.0
33006;33;8;PLAY;StillPlaying;352546.0
33966;33;9;PLAY;Writing;424520.0
34006;34;8;PLAY;StillPlaying;270316.0
35006;35;7;PLAY;StillPlaying;352546.0
35167;35;8;PLAY;Writing;352546.0
36006;36;7;PLAY;StillPlaying;270316.0
36251;36;8;PLAY;Writing;424520.0
36803;36;9;PLAY;Writing;352546.0
37006;37;8;PLAY;StillPlaying;352546.0
37905;37;9;PLAY;Writing;424520.0
38006;38;8;PLAY;StillPlaying;270316.0
39006;39;7;PLAY;StillPlaying;352546.0
39054;39;8;PLAY;Writing;352546.0
40006;40;7;PLAY;StillPlaying;270316.0
40179;40;8;PLAY;Writing;424520.0
41006;41;7;PLAY;StillPlaying;352546.0
41288;41;8;PLAY;Writing;352546.0
42006;42;7;PLAY;StillPlaying;424520.0
42396;42;8;PLAY;Writing;424520.0
43006;43;7;PLAY;StillPlaying;352546.0
43514;43;8;PLAY;Writing;270316.0
44006;44;7;PLAY;StillPlaying;424520.0
44628;44;8;PLAY;Writing;352546.0
45006;45;7;PLAY;StillPlaying;352546.0
45767;45;8;PLAY;Writing;270316.0
46006;46;7;PLAY;StillPlaying;424520.0
46377;46;8;PLAY;Writing;226106.0
47006;47;7;PLAY;StillPlaying;352546.0
47007;47;8;PLAY;Writing;270316.0
48006;48;7;PLAY;StillPlaying;424520.0
48095;48;8;PLAY;Writing;352546.0
48712;48;9;PLAY;Writing;270316.0
49006;49;8;PLAY;StillPlaying;352546.0
49315;49;9;PLAY;Writing;352546.0
50006;50;8;PLAY;StillPlaying;424520.0
50416;50;9;PLAY;Writing;424520.0
51006;51;8;PLAY;StillPlaying;270316.0
51517;51;9;PLAY;Writing;270316.0
52006;52;8;PLAY;StillPlaying;352546.0
52582;52;9;PLAY;Writing;352546.0
53006;53;8;PLAY;StillPlaying;270316.0
53139;53;9;PLAY;Writing;226106.0
54006;54;8;PLAY;StillPlaying;226106.0
54223;54;9;PLAY;Writing;270316.0
54813;54;10;PLAY;Writing;226106.0
55006;55;9;PLAY;StillPlaying;270316.0
55935;55;10;PLAY;Writing;270316.0
56011;56;9;PLAY;StillPlaying;352546.0
56585;56;10;PLAY;Writing;226106.0
57006;57;9;PLAY;StillPlaying;270316.0
57211;57;10;PLAY;Writing;270316.0
58006;58;9;PLAY;StillPlaying;352546.0
58315;58;10;PLAY;Writing;352546.0
59006;59;9;PLAY;StillPlaying;424520.0
59447;59;10;PLAY;Writing;270316.0
60006;60;9;PLAY;StillPlaying;270316.0
60592;60;10;PLAY;Writing;352546.0
61006;61;9;PLAY;StillPlaying;352546.0
61208;61;10;PLAY;Writing;270316.0
61835;61;11;PLAY;Writing;352546.0
62006;62;10;PLAY;StillPlaying;226106.0
63006;63;9;PLAY;StillPlaying;270316.0
63411;63;10;PLAY;Writing;270316.0
64006;64;9;PLAY;StillPlaying;226106.0
64501;64;10;PLAY;Writing;352546.0
65006;65;9;PLAY;StillPlaying;270316.0
65616;65;10;PLAY;Writing;424520.0
66006;66;9;PLAY;StillPlaying;226106.0
66193;66;10;PLAY;Writing;352546.0
67006;67;9;PLAY;StillPlaying;270316.0
67263;67;10;PLAY;Writing;424520.0
68006;68;9;PLAY;StillPlaying;352546.0
68406;68;10;PLAY;Writing;352546.0
69006;69;9;PLAY;StillPlaying;270316.0
69503;69;10;PLAY;Writing;424520.0
70006;70;9;PLAY;StillPlaying;352546.0
70646;70;10;PLAY;Writing;352546.0
71006;71;9;PLAY;StillPlaying;270316.0
71296;71;10;PLAY;Writing;424520.0
72006;72;9;PLAY;StillPlaying;352546.0
72432;72;10;PLAY;Writing;352546.0
73006;73;9;PLAY;StillPlaying;270316.0
73550;73;10;PLAY;Writing;424520.0
74006;74;9;PLAY;StillPlaying;352546.0
74704;74;10;PLAY;Writing;352546.0
75006;75;9;PLAY;StillPlaying;424520.0
75276;75;10;PLAY;Writing;424520.0
75850;75;11;PLAY;Writing;352546.0
76006;76;10;PLAY;StillPlaying;352546.0
77006;77;9;PLAY;StillPlaying;424520.0
78006;78;8;PLAY;StillPlaying;352546.0
