EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
2;0;1;PLAY;InitialBuffering-Play;0
5;0;0;PLAY;StillPlaying;46980
591;0;1;PLAY;Writing;46980.0
1019;1;0;PLAY;StillPlaying;46980.0
2019;2;0;BUFFERING;Play-Buffering;0
16231;2;1;BUFFERING;Writing;46980.0
16233;2;1;PLAY;Buffering-Play;0
16236;2;0;PLAY;StillPlaying;46980.0
16929;2;1;PLAY;Writing;46980.0
17248;3;0;PLAY;StillPlaying;46980.0
17669;3;1;PLAY;Writing;46980.0
18249;4;0;PLAY;StillPlaying;46980.0
18292;4;1;PLAY;Writing;46980.0
18965;4;2;PLAY;Writing;46980.0
19249;5;1;PLAY;StillPlaying;46980.0
19603;5;2;PLAY;Writing;46980.0
20248;6;1;PLAY;StillPlaying;46980.0
20324;6;2;PLAY;Writing;91917.0
21043;6;3;PLAY;Writing;135410.0
21248;7;2;PLAY;StillPlaying;46980.0
21742;7;3;PLAY;Writing;91917.0
22248;8;2;PLAY;StillPlaying;91917.0
22397;8;3;PLAY;Writing;135410.0
23124;8;4;PLAY;Writing;182366.0
23249;9;3;PLAY;StillPlaying;135410.0
23812;9;4;PLAY;Writing;226106.0
24248;10;3;PLAY;StillPlaying;91917.0
24502;10;4;PLAY;Writing;270316.0
25216;10;5;PLAY;Writing;352546.0
25249;11;4;PLAY;StillPlaying;135410.0
25970;11;5;PLAY;Writing;424520.0
26248;12;4;PLAY;StillPlaying;182366.0
26588;12;5;PLAY;Writing;537825.0
27248;13;4;PLAY;StillPlaying;226106.0
27787;13;5;PLAY;Writing;620705.0
28248;14;4;PLAY;StillPlaying;270316.0
29248;15;3;PLAY;StillPlaying;352546.0
29519;15;4;PLAY;Writing;537825.0
30248;16;4;PLAY;Writing;424520.0
30249;16;4;PLAY;StillPlaying;424520.0
31248;17;3;PLAY;StillPlaying;537825.0
31420;17;4;PLAY;Writing;537825.0
32096;17;5;PLAY;Writing;424520.0
32248;18;4;PLAY;StillPlaying;620705.0
33249;19;3;PLAY;StillPlaying;537825.0
33250;19;4;PLAY;Writing;352546.0
33944;19;5;PLAY;Writing;270316.0
34248;20;4;PLAY;StillPlaying;424520.0
35068;20;5;PLAY;Writing;352546.0
35248;21;4;PLAY;StillPlaying;537825.0
36248;22;4;PLAY;Writing;270316.0
36249;22;4;PLAY;StillPlaying;424520.0
36852;22;5;PLAY;Writing;226106.0
37248;23;4;PLAY;StillPlaying;352546.0
38047;23;5;PLAY;Writing;270316.0
38248;24;4;PLAY;StillPlaying;270316.0
39249;25;3;PLAY;StillPlaying;352546.0
39250;25;4;PLAY;Writing;352546.0
40248;26;3;PLAY;StillPlaying;270316.0
40560;26;4;PLAY;Writing;226106.0
41248;27;3;PLAY;StillPlaying;226106.0
41832;27;4;PLAY;Writing;270316.0
42248;28;3;PLAY;StillPlaying;270316.0
43044;28;4;PLAY;Writing;226106.0
43249;29;3;PLAY;StillPlaying;352546.0
44248;30;2;PLAY;StillPlaying;226106.0
44288;30;3;PLAY;Writing;270316.0
45248;31;2;PLAY;StillPlaying;270316.0
45456;31;3;PLAY;Writing;226106.0
46163;31;4;PLAY;Writing;182366.0
46249;32;3;PLAY;StillPlaying;226106.0
47248;33;2;PLAY;StillPlaying;270316.0
47303;33;3;PLAY;Writing;226106.0
47929;33;4;PLAY;Writing;182366.0
48249;34;3;PLAY;StillPlaying;226106.0
48576;34;4;PLAY;Writing;226106.0
49250;35;3;PLAY;StillPlaying;182366.0
49251;35;4;PLAY;Writing;270316.0
50249;36;3;PLAY;StillPlaying;226106.0
50403;36;4;PLAY;Writing;352546.0
51248;37;3;PLAY;StillPlaying;182366.0
51588;37;4;PLAY;Writing;270316.0
52249;38;3;PLAY;StillPlaying;226106.0
52798;38;4;PLAY;Writing;352546.0
53249;39;3;PLAY;StillPlaying;270316.0
54013;39;4;PLAY;Writing;270316.0
54248;40;3;PLAY;StillPlaying;352546.0
55166;40;4;PLAY;Writing;352546.0
55260;41;3;PLAY;StillPlaying;270316.0
56248;42;2;PLAY;StillPlaying;352546.0
56362;42;3;PLAY;Writing;226106.0
57123;42;4;PLAY;Writing;270316.0
57249;43;3;PLAY;StillPlaying;270316.0
58248;44;2;PLAY;StillPlaying;352546.0
58316;44;3;PLAY;Writing;352546.0
59008;44;4;PLAY;Writing;270316.0
59248;45;3;PLAY;StillPlaying;226106.0
60248;45;4;PLAY;Writing;352546.0
60248;46;3;PLAY;StillPlaying;270316.0
61249;47;2;PLAY;StillPlaying;352546.0
61396;47;3;PLAY;Writing;270316.0
62249;48;2;PLAY;StillPlaying;270316.0
62589;48;3;PLAY;Writing;352546.0
63248;49;3;PLAY;Writing;270316.0
63249;49;3;PLAY;StillPlaying;352546.0
63943;49;4;PLAY;Writing;352546.0
64248;50;3;PLAY;StillPlaying;270316.0
64520;50;4;PLAY;Writing;270316.0
65248;51;3;PLAY;StillPlaying;352546.0
65803;51;4;PLAY;Writing;352546.0
66248;52;3;PLAY;StillPlaying;270316.0
67012;52;4;PLAY;Writing;424520.0
67248;53;3;PLAY;StillPlaying;352546.0
68249;54;2;PLAY;StillPlaying;270316.0
68250;54;3;PLAY;Writing;352546.0
69249;55;2;PLAY;StillPlaying;352546.0
69428;55;3;PLAY;Writing;424520.0
70132;55;4;PLAY;Writing;270316.0
70249;56;3;PLAY;StillPlaying;424520.0
70801;56;4;PLAY;Writing;352546.0
71248;57;3;PLAY;StillPlaying;352546.0
71478;57;4;PLAY;Writing;270316.0
72249;58;4;PLAY;Writing;352546.0
72249;58;4;PLAY;StillPlaying;424520.0
73248;59;3;PLAY;StillPlaying;270316.0
73628;59;4;PLAY;Writing;270316.0
74248;60;3;PLAY;StillPlaying;352546.0
74800;60;4;PLAY;Writing;352546.0
75248;61;3;PLAY;StillPlaying;270316.0
75995;61;4;PLAY;Writing;270316.0
76249;62;3;PLAY;StillPlaying;352546.0
77193;62;4;PLAY;Writing;352546.0
77249;63;3;PLAY;StillPlaying;270316.0
77802;63;4;PLAY;Writing;270316.0
78248;64;3;PLAY;StillPlaying;352546.0
78489;64;4;PLAY;Writing;352546.0
79248;65;3;PLAY;StillPlaying;270316.0
79704;65;4;PLAY;Writing;270316.0
80248;66;3;PLAY;StillPlaying;352546.0
80861;66;4;PLAY;Writing;352546.0
81248;67;3;PLAY;StillPlaying;270316.0
81536;67;4;PLAY;Writing;270316.0
82248;68;3;PLAY;StillPlaying;352546.0
82729;68;4;PLAY;Writing;352546.0
83248;69;3;PLAY;StillPlaying;270316.0
83424;69;4;PLAY;Writing;270316.0
84248;70;3;PLAY;StillPlaying;352546.0
84620;70;4;PLAY;Writing;352546.0
85248;71;3;PLAY;StillPlaying;270316.0
85793;71;4;PLAY;Writing;270316.0
86248;72;3;PLAY;StillPlaying;352546.0
86976;72;4;PLAY;Writing;352546.0
87248;73;3;PLAY;StillPlaying;270316.0
88161;73;4;PLAY;Writing;270316.0
88249;74;3;PLAY;StillPlaying;352546.0
89248;75;2;PLAY;StillPlaying;270316.0
89311;75;3;PLAY;Writing;352546.0
90248;76;2;PLAY;StillPlaying;352546.0
90480;76;3;PLAY;Writing;226106.0
91127;76;4;PLAY;Writing;270316.0
91248;77;3;PLAY;StillPlaying;270316.0
92248;78;2;PLAY;StillPlaying;352546.0
92284;78;3;PLAY;Writing;352546.0
92971;78;4;PLAY;Writing;270316.0
93248;79;3;PLAY;StillPlaying;226106.0
