EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
4;0;1;PLAY;InitialBuffering-Play;0
7;0;0;PLAY;StillPlaying;46980
586;0;1;PLAY;Writing;46980.0
1022;1;0;PLAY;StillPlaying;46980.0
1323;1;1;PLAY;Writing;46980.0
1996;1;2;PLAY;Writing;91917.0
2023;2;1;PLAY;StillPlaying;46980.0
2666;2;2;PLAY;Writing;46980.0
3022;3;1;PLAY;StillPlaying;91917.0
3360;3;2;PLAY;Writing;91917.0
4022;4;1;PLAY;StillPlaying;46980.0
4086;4;2;PLAY;Writing;135410.0
4825;4;3;PLAY;Writing;91917.0
5022;5;2;PLAY;StillPlaying;91917.0
5484;5;3;PLAY;Writing;135410.0
6022;6;2;PLAY;StillPlaying;135410.0
6225;6;3;PLAY;Writing;182366.0
6886;6;4;PLAY;Writing;226106.0
7022;7;3;PLAY;StillPlaying;91917.0
8022;8;2;PLAY;StillPlaying;135410.0
8588;8;3;PLAY;Writing;270316.0
9022;9;2;PLAY;StillPlaying;182366.0
9233;9;3;PLAY;Writing;182366.0
9902;9;4;PLAY;Writing;226106.0
10023;10;3;PLAY;StillPlaying;226106.0
11022;11;2;PLAY;StillPlaying;270316.0
11072;11;3;PLAY;Writing;270316.0
12022;12;2;PLAY;StillPlaying;182366.0
13022;13;1;PLAY;StillPlaying;226106.0
13738;13;2;PLAY;Writing;226106.0
14022;14;1;PLAY;StillPlaying;270316.0
14373;14;2;PLAY;Writing;135410.0
15022;15;1;PLAY;StillPlaying;226106.0
16022;16;1;PLAY;Writing;182366.0
16023;16;1;PLAY;StillPlaying;135410.0
16666;16;2;PLAY;Writing;91917.0
17022;17;1;PLAY;StillPlaying;182366.0
17841;17;2;PLAY;Writing;135410.0
18022;18;1;PLAY;StillPlaying;91917.0
18541;18;2;PLAY;Writing;91917.0
19022;19;1;PLAY;StillPlaying;135410.0
19214;19;2;PLAY;Writing;135410.0
19890;19;3;PLAY;Writing;91917.0
20022;20;2;PLAY;StillPlaying;91917.0
20562;20;3;PLAY;Writing;135410.0
21022;21;2;PLAY;StillPlaying;135410.0
21276;21;3;PLAY;Writing;182366.0
22022;22;2;PLAY;StillPlaying;91917.0
22879;22;3;PLAY;Writing;226106.0
23022;23;2;PLAY;StillPlaying;135410.0
23532;23;3;PLAY;Writing;135410.0
24022;24;2;PLAY;StillPlaying;182366.0
24205;24;3;PLAY;Writing;182366.0
24905;24;4;PLAY;Writing;226106.0
25023;25;3;PLAY;StillPlaying;226106.0
25574;25;4;PLAY;Writing;182366.0
26022;26;3;PLAY;StillPlaying;135410.0
26704;26;4;PLAY;Writing;226106.0
27022;27;3;PLAY;StillPlaying;182366.0
27966;27;4;PLAY;Writing;270316.0
28023;28;3;PLAY;StillPlaying;226106.0
29022;29;2;PLAY;StillPlaying;182366.0
29102;29;3;PLAY;Writing;226106.0
30022;30;2;PLAY;StillPlaying;226106.0
30369;30;3;PLAY;Writing;270316.0
31022;31;2;PLAY;StillPlaying;270316.0
32022;32;1;PLAY;StillPlaying;226106.0
33022;33;0;PLAY;StillPlaying;270316.0
34022;34;0;BUFFERING;Play-Buffering;0
47575;34;1;BUFFERING;Writing;182366.0
47577;34;1;PLAY;Buffering-Play;0
47581;34;0;PLAY;StillPlaying;182366.0
48595;35;0;BUFFERING;Play-Buffering;0
58169;35;1;BUFFERING;Writing;46980.0
58172;35;1;PLAY;Buffering-Play;0
58189;35;0;PLAY;StillPlaying;46980.0
58826;35;1;PLAY;Writing;46980.0
59191;36;0;PLAY;StillPlaying;46980.0
59522;36;1;PLAY;Writing;46980.0
60191;37;0;PLAY;StillPlaying;46980.0
60314;37;1;PLAY;Writing;46980.0
61060;37;2;PLAY;Writing;46980.0
61192;38;1;PLAY;StillPlaying;46980.0
61746;38;2;PLAY;Writing;46980.0
62191;39;1;PLAY;StillPlaying;46980.0
62582;39;2;PLAY;Writing;91917.0
63191;40;1;PLAY;StillPlaying;46980.0
63346;40;2;PLAY;Writing;46980.0
64142;40;3;PLAY;Writing;91917.0
64192;41;2;PLAY;StillPlaying;91917.0
64870;41;3;PLAY;Writing;135410.0
65191;42;2;PLAY;StillPlaying;46980.0
65569;42;3;PLAY;Writing;91917.0
66191;43;2;PLAY;StillPlaying;91917.0
66769;43;3;PLAY;Writing;135410.0
67191;44;2;PLAY;StillPlaying;135410.0
67482;44;3;PLAY;Writing;91917.0
68191;45;2;PLAY;StillPlaying;91917.0
69191;46;1;PLAY;StillPlaying;135410.0
69674;46;2;PLAY;Writing;135410.0
70191;47;1;PLAY;StillPlaying;91917.0
70349;47;2;PLAY;Writing;91917.0
71016;47;3;PLAY;Writing;135410.0
71191;48;2;PLAY;StillPlaying;135410.0
71687;48;3;PLAY;Writing;91917.0
72191;49;2;PLAY;StillPlaying;91917.0
72342;49;3;PLAY;Writing;135410.0
73145;49;4;PLAY;Writing;91917.0
73192;50;3;PLAY;StillPlaying;135410.0
73817;50;4;PLAY;Writing;135410.0
74193;51;3;PLAY;StillPlaying;91917.0
74482;51;4;PLAY;Writing;182366.0
75132;51;5;PLAY;Writing;226106.0
75200;52;4;PLAY;StillPlaying;135410.0
75763;52;5;PLAY;Writing;270316.0
76192;53;4;PLAY;StillPlaying;91917.0
76394;53;5;PLAY;Writing;352546.0
77191;54;4;PLAY;StillPlaying;135410.0
77570;54;5;PLAY;Writing;270316.0
78191;55;4;PLAY;StillPlaying;182366.0
78294;55;5;PLAY;Writing;352546.0
79191;56;4;PLAY;StillPlaying;226106.0
79582;56;5;PLAY;Writing;270316.0
80192;57;4;PLAY;StillPlaying;270316.0
80834;57;5;PLAY;Writing;352546.0
81191;58;4;PLAY;StillPlaying;352546.0
82046;58;5;PLAY;Writing;226106.0
82191;59;4;PLAY;StillPlaying;270316.0
82754;59;5;PLAY;Writing;270316.0
83191;60;4;PLAY;StillPlaying;352546.0
83464;60;5;PLAY;Writing;226106.0
84114;60;6;PLAY;Writing;270316.0
84205;61;5;PLAY;StillPlaying;270316.0
85193;62;4;PLAY;StillPlaying;352546.0
85322;62;5;PLAY;Writing;352546.0
86016;62;6;PLAY;Writing;270316.0
86191;63;5;PLAY;StillPlaying;226106.0
87192;64;4;PLAY;StillPlaying;270316.0
87193;64;5;PLAY;Writing;352546.0
87892;64;6;PLAY;Writing;270316.0
88191;65;5;PLAY;StillPlaying;226106.0
88586;65;6;PLAY;Writing;352546.0
89191;66;5;PLAY;StillPlaying;270316.0
89766;66;6;PLAY;Writing;424520.0
90191;67;5;PLAY;StillPlaying;352546.0
91066;67;6;PLAY;Writing;352546.0
91191;68;5;PLAY;StillPlaying;270316.0
91754;68;6;PLAY;Writing;270316.0
92191;69;5;PLAY;StillPlaying;352546.0
92979;69;6;PLAY;Writing;352546.0
93191;70;5;PLAY;StillPlaying;270316.0
93710;70;6;PLAY;Writing;270316.0
94191;71;5;PLAY;StillPlaying;352546.0
94412;71;6;PLAY;Writing;352546.0
95191;72;5;PLAY;StillPlaying;424520.0
96118;72;6;PLAY;Writing;424520.0
96193;73;5;PLAY;StillPlaying;352546.0
97191;74;4;PLAY;StillPlaying;270316.0
97371;74;5;PLAY;Writing;352546.0
98192;75;4;PLAY;StillPlaying;352546.0
98578;75;5;PLAY;Writing;270316.0
99192;76;4;PLAY;StillPlaying;270316.0
99238;76;5;PLAY;Writing;352546.0
99914;76;6;PLAY;Writing;270316.0
100191;77;5;PLAY;StillPlaying;352546.0
101102;77;6;PLAY;Writing;352546.0
