EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
2;0;1;PLAY;InitialBuffering-Play;0
5;0;0;PLAY;StillPlaying;46980
648;0;1;PLAY;Writing;46980.0
1017;1;0;PLAY;StillPlaying;46980.0
1376;1;1;PLAY;Writing;46980.0
2018;2;0;PLAY;StillPlaying;46980.0
2018;2;1;PLAY;Writing;46980.0
2744;2;2;PLAY;Writing;46980.0
3017;3;1;PLAY;StillPlaying;46980.0
3396;3;2;PLAY;Writing;46980.0
4018;4;1;PLAY;StillPlaying;46980.0
4032;4;2;PLAY;Writing;91917.0
4744;4;3;PLAY;Writing;46980.0
5017;5;2;PLAY;StillPlaying;46980.0
5371;5;3;PLAY;Writing;91917.0
6018;6;2;PLAY;StillPlaying;91917.0
6053;6;3;PLAY;Writing;135410.0
6748;6;4;PLAY;Writing;182366.0
7017;7;3;PLAY;StillPlaying;46980.0
7429;7;4;PLAY;Writing;226106.0
8017;8;3;PLAY;StillPlaying;91917.0
8164;8;4;PLAY;Writing;270316.0
9017;9;3;PLAY;StillPlaying;135410.0
9375;9;4;PLAY;Writing;352546.0
10017;10;3;PLAY;StillPlaying;182366.0
10063;10;4;PLAY;Writing;270316.0
10813;10;5;PLAY;Writing;352546.0
11017;11;4;PLAY;StillPlaying;226106.0
11547;11;5;PLAY;Writing;424520.0
12017;12;4;PLAY;StillPlaying;270316.0
12272;12;5;PLAY;Writing;537825.0
12920;12;6;PLAY;Writing;424520.0
13018;13;5;PLAY;StillPlaying;352546.0
13583;13;6;PLAY;Writing;537825.0
14017;14;5;PLAY;StillPlaying;270316.0
14759;14;6;PLAY;Writing;620705.0
15017;15;5;PLAY;StillPlaying;352546.0
15980;15;6;PLAY;Writing;808057.0
16017;16;5;PLAY;StillPlaying;424520.0
16632;16;6;PLAY;Writing;620705.0
17017;17;5;PLAY;StillPlaying;537825.0
17741;17;6;PLAY;Writing;537825.0
18017;18;5;PLAY;StillPlaying;424520.0
18480;18;6;PLAY;Writing;424520.0
19017;19;5;PLAY;StillPlaying;537825.0
19629;19;6;PLAY;Writing;537825.0
20017;20;5;PLAY;StillPlaying;620705.0
20783;20;6;PLAY;Writing;424520.0
21017;21;5;PLAY;StillPlaying;808057.0
21940;21;6;PLAY;Writing;537825.0
22028;22;5;PLAY;StillPlaying;620705.0
23017;23;4;PLAY;StillPlaying;537825.0
23204;23;5;PLAY;Writing;352546.0
24017;24;4;PLAY;StillPlaying;424520.0
24484;24;5;PLAY;Writing;424520.0
25017;25;4;PLAY;StillPlaying;537825.0
25712;25;5;PLAY;Writing;352546.0
26017;26;4;PLAY;StillPlaying;424520.0
26951;26;5;PLAY;Writing;424520.0
27028;27;4;PLAY;StillPlaying;537825.0
27596;27;5;PLAY;Writing;270316.0
28017;28;4;PLAY;StillPlaying;352546.0
28732;28;5;PLAY;Writing;352546.0
29017;29;4;PLAY;StillPlaying;424520.0
29423;29;5;PLAY;Writing;270316.0
30017;30;4;PLAY;StillPlaying;352546.0
30056;30;5;PLAY;Writing;352546.0
30826;30;6;PLAY;Writing;424520.0
31017;31;5;PLAY;StillPlaying;424520.0
32018;32;4;PLAY;StillPlaying;270316.0
32037;32;5;PLAY;Writing;537825.0
33017;33;4;PLAY;StillPlaying;352546.0
33323;33;5;PLAY;Writing;424520.0
34017;34;4;PLAY;StillPlaying;270316.0
34596;34;5;PLAY;Writing;537825.0
35017;35;4;PLAY;StillPlaying;352546.0
35816;35;5;PLAY;Writing;424520.0
36017;36;4;PLAY;StillPlaying;424520.0
36978;36;5;PLAY;Writing;537825.0
37018;37;4;PLAY;StillPlaying;537825.0
38017;38;3;PLAY;StillPlaying;424520.0
38112;38;4;PLAY;Writing;352546.0
39017;39;3;PLAY;StillPlaying;537825.0
39309;39;4;PLAY;Writing;424520.0
40017;40;3;PLAY;StillPlaying;424520.0
40553;40;4;PLAY;Writing;352546.0
41017;41;3;PLAY;StillPlaying;537825.0
42017;42;2;PLAY;StillPlaying;352546.0
42316;42;3;PLAY;Writing;424520.0
43017;43;2;PLAY;StillPlaying;424520.0
43485;43;3;PLAY;Writing;270316.0
44017;44;2;PLAY;StillPlaying;352546.0
44720;44;3;PLAY;Writing;352546.0
45017;45;2;PLAY;StillPlaying;424520.0
46008;45;3;PLAY;Writing;270316.0
46017;46;2;PLAY;StillPlaying;270316.0
46661;46;3;PLAY;Writing;226106.0
47017;47;2;PLAY;StillPlaying;352546.0
47332;47;3;PLAY;Writing;270316.0
48008;47;4;PLAY;Writing;352546.0
48017;48;3;PLAY;StillPlaying;270316.0
48668;48;4;PLAY;Writing;270316.0
49017;49;3;PLAY;StillPlaying;226106.0
49355;49;4;PLAY;Writing;352546.0
50017;50;3;PLAY;StillPlaying;270316.0
50572;50;4;PLAY;Writing;424520.0
51017;51;3;PLAY;StillPlaying;352546.0
51740;51;4;PLAY;Writing;537825.0
52017;52;3;PLAY;StillPlaying;270316.0
52937;52;4;PLAY;Writing;424520.0
53028;53;3;PLAY;StillPlaying;352546.0
54017;54;2;PLAY;StillPlaying;424520.0
54124;54;3;PLAY;Writing;537825.0
55017;55;2;PLAY;StillPlaying;537825.0
55242;55;3;PLAY;Writing;352546.0
56017;56;2;PLAY;StillPlaying;424520.0
56398;56;3;PLAY;Writing;424520.0
57017;57;2;PLAY;StillPlaying;537825.0
57576;57;3;PLAY;Writing;270316.0
58017;58;2;PLAY;StillPlaying;352546.0
58279;58;3;PLAY;Writing;352546.0
58970;58;4;PLAY;Writing;270316.0
59018;59;3;PLAY;StillPlaying;424520.0
59636;59;4;PLAY;Writing;226106.0
60017;60;3;PLAY;StillPlaying;270316.0
60824;60;4;PLAY;Writing;270316.0
61017;61;3;PLAY;StillPlaying;352546.0
62018;62;2;PLAY;StillPlaying;270316.0
62040;62;3;PLAY;Writing;352546.0
62691;62;4;PLAY;Writing;270316.0
63017;63;3;PLAY;StillPlaying;226106.0
63785;63;4;PLAY;Writing;352546.0
64017;64;3;PLAY;StillPlaying;270316.0
64489;64;4;PLAY;Writing;270316.0
65017;65;3;PLAY;StillPlaying;352546.0
65702;65;4;PLAY;Writing;352546.0
66017;66;3;PLAY;StillPlaying;270316.0
66372;66;4;PLAY;Writing;270316.0
67018;67;3;PLAY;StillPlaying;352546.0
67018;67;4;PLAY;Writing;352546.0
67627;67;5;PLAY;Writing;424520.0
68019;68;4;PLAY;StillPlaying;270316.0
68708;68;5;PLAY;Writing;537825.0
69017;69;4;PLAY;StillPlaying;352546.0
69836;69;5;PLAY;Writing;352546.0
70017;70;4;PLAY;StillPlaying;270316.0
70940;70;5;PLAY;Writing;424520.0
71018;71;4;PLAY;StillPlaying;352546.0
72017;72;3;PLAY;StillPlaying;424520.0
72061;72;4;PLAY;Writing;352546.0
73017;73;3;PLAY;StillPlaying;537825.0
73304;73;4;PLAY;Writing;424520.0
74017;74;3;PLAY;StillPlaying;352546.0
74468;74;4;PLAY;Writing;270316.0
75017;75;3;PLAY;StillPlaying;424520.0
75662;75;4;PLAY;Writing;352546.0
76017;76;3;PLAY;StillPlaying;352546.0
76839;76;4;PLAY;Writing;270316.0
77017;77;3;PLAY;StillPlaying;424520.0
78017;78;2;PLAY;StillPlaying;270316.0
78465;78;3;PLAY;Writing;352546.0
79017;79;2;PLAY;StillPlaying;352546.0
79624;79;3;PLAY;Writing;226106.0
80017;80;2;PLAY;StillPlaying;270316.0
80780;80;3;PLAY;Writing;270316.0
81017;81;2;PLAY;StillPlaying;352546.0
