EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
2;0;1;PLAY;InitialBuffering-Play;0
4;0;0;PLAY;StillPlaying;46980
619;0;1;PLAY;Writing;46980.0
1013;1;0;PLAY;StillPlaying;46980.0
1294;1;1;PLAY;Writing;46980.0
1958;1;2;PLAY;Writing;91917.0
2013;2;1;PLAY;StillPlaying;46980.0
2591;2;2;PLAY;Writing;46980.0
3013;3;1;PLAY;StillPlaying;91917.0
3231;3;2;PLAY;Writing;91917.0
4013;4;1;PLAY;StillPlaying;46980.0
4961;4;2;PLAY;Writing;135410.0
5013;5;1;PLAY;StillPlaying;91917.0
5603;5;2;PLAY;Writing;46980.0
6013;6;1;PLAY;StillPlaying;135410.0
6246;6;2;PLAY;Writing;91917.0
6878;6;3;PLAY;Writing;135410.0
7013;7;2;PLAY;StillPlaying;46980.0
7504;7;3;PLAY;Writing;91917.0
8013;8;2;PLAY;StillPlaying;91917.0
8156;8;3;PLAY;Writing;135410.0
9013;9;2;PLAY;StillPlaying;135410.0
9339;9;3;PLAY;Writing;182366.0
10004;9;4;PLAY;Writing;135410.0
10014;10;3;PLAY;StillPlaying;91917.0
10655;10;4;PLAY;Writing;182366.0
11013;11;3;PLAY;StillPlaying;135410.0
11267;11;4;PLAY;Writing;226106.0
11889;11;5;PLAY;Writing;182366.0
12013;12;4;PLAY;StillPlaying;182366.0
12503;12;5;PLAY;Writing;226106.0
13013;13;4;PLAY;StillPlaying;135410.0
13061;13;5;PLAY;Writing;270316.0
13659;13;6;PLAY;Writing;352546.0
14013;14;5;PLAY;StillPlaying;182366.0
14258;14;6;PLAY;Writing;424520.0
14874;14;7;PLAY;Writing;352546.0
15013;15;6;PLAY;StillPlaying;226106.0
15517;15;7;PLAY;Writing;424520.0
16013;16;6;PLAY;StillPlaying;182366.0
16663;16;7;PLAY;Writing;537825.0
17013;17;6;PLAY;StillPlaying;226106.0
17286;17;7;PLAY;Writing;352546.0
18013;18;6;PLAY;StillPlaying;270316.0
18375;18;7;PLAY;Writing;424520.0
19013;19;6;PLAY;StillPlaying;352546.0
19477;19;7;PLAY;Writing;352546.0
20013;20;6;PLAY;StillPlaying;424520.0
20603;20;7;PLAY;Writing;424520.0
21013;21;6;PLAY;StillPlaying;352546.0
21767;21;7;PLAY;Writing;352546.0
22013;22;6;PLAY;StillPlaying;424520.0
22914;22;7;PLAY;Writing;424520.0
23013;23;6;PLAY;StillPlaying;537825.0
23546;23;7;PLAY;Writing;270316.0
24013;24;6;PLAY;StillPlaying;352546.0
24726;24;7;PLAY;Writing;352546.0
25013;25;6;PLAY;StillPlaying;424520.0
25356;25;7;PLAY;Writing;270316.0
26013;26;6;PLAY;StillPlaying;352546.0
26463;26;7;PLAY;Writing;352546.0
27013;27;6;PLAY;StillPlaying;424520.0
27544;27;7;PLAY;Writing;424520.0
28013;28;6;PLAY;StillPlaying;352546.0
28694;28;7;PLAY;Writing;352546.0
29013;29;6;PLAY;StillPlaying;424520.0
29879;29;7;PLAY;Writing;270316.0
30013;30;6;PLAY;StillPlaying;270316.0
30957;30;7;PLAY;Writing;352546.0
31013;31;6;PLAY;StillPlaying;352546.0
32013;32;5;PLAY;StillPlaying;270316.0
32127;32;6;PLAY;Writing;270316.0
33013;33;5;PLAY;StillPlaying;352546.0
33298;33;6;PLAY;Writing;352546.0
33946;33;7;PLAY;Writing;226106.0
34021;34;6;PLAY;StillPlaying;424520.0
34632;34;7;PLAY;Writing;270316.0
35013;35;6;PLAY;StillPlaying;352546.0
35815;35;7;PLAY;Writing;352546.0
36013;36;6;PLAY;StillPlaying;270316.0
37001;36;7;PLAY;Writing;270316.0
37014;37;6;PLAY;StillPlaying;352546.0
38013;38;5;PLAY;StillPlaying;270316.0
38161;38;6;PLAY;Writing;352546.0
39013;39;5;PLAY;StillPlaying;352546.0
39864;39;6;PLAY;Writing;270316.0
40013;40;5;PLAY;StillPlaying;226106.0
40567;40;6;PLAY;Writing;226106.0
41013;41;5;PLAY;StillPlaying;270316.0
41782;41;6;PLAY;Writing;270316.0
42013;42;5;PLAY;StillPlaying;352546.0
42441;42;6;PLAY;Writing;226106.0
43013;43;5;PLAY;StillPlaying;270316.0
43138;43;6;PLAY;Writing;270316.0
43763;43;7;PLAY;Writing;226106.0
44013;44;6;PLAY;StillPlaying;352546.0
44935;44;7;PLAY;Writing;270316.0
45013;45;6;PLAY;StillPlaying;270316.0
46013;46;5;PLAY;StillPlaying;226106.0
46047;46;6;PLAY;Writing;352546.0
47013;47;5;PLAY;StillPlaying;270316.0
47307;47;6;PLAY;Writing;270316.0
48013;48;5;PLAY;StillPlaying;226106.0
48439;48;6;PLAY;Writing;226106.0
49013;49;5;PLAY;StillPlaying;270316.0
49121;49;6;PLAY;Writing;270316.0
49733;49;7;PLAY;Writing;226106.0
50013;50;6;PLAY;StillPlaying;226106.0
50863;50;7;PLAY;Writing;270316.0
51013;51;6;PLAY;StillPlaying;270316.0
51511;51;7;PLAY;Writing;226106.0
52013;52;6;PLAY;StillPlaying;352546.0
52160;52;7;PLAY;Writing;270316.0
52917;52;8;PLAY;Writing;352546.0
53014;53;7;PLAY;StillPlaying;270316.0
53535;53;8;PLAY;Writing;270316.0
54013;54;7;PLAY;StillPlaying;226106.0
54631;54;8;PLAY;Writing;352546.0
55013;55;7;PLAY;StillPlaying;270316.0
55721;55;8;PLAY;Writing;270316.0
56013;56;7;PLAY;StillPlaying;226106.0
57013;57;6;PLAY;StillPlaying;270316.0
57391;57;7;PLAY;Writing;352546.0
58013;58;6;PLAY;StillPlaying;226106.0
58519;58;7;PLAY;Writing;226106.0
59013;59;6;PLAY;StillPlaying;270316.0
59659;59;7;PLAY;Writing;270316.0
60013;60;6;PLAY;StillPlaying;352546.0
60341;60;7;PLAY;Writing;182366.0
61013;61;6;PLAY;StillPlaying;270316.0
61514;61;7;PLAY;Writing;226106.0
62013;62;6;PLAY;StillPlaying;352546.0
63013;63;5;PLAY;StillPlaying;270316.0
63174;63;6;PLAY;Writing;182366.0
64013;64;5;PLAY;StillPlaying;352546.0
64858;64;6;PLAY;Writing;135410.0
65014;65;5;PLAY;StillPlaying;226106.0
66013;66;4;PLAY;StillPlaying;270316.0
67013;67;3;PLAY;StillPlaying;182366.0
68013;68;2;PLAY;StillPlaying;226106.0
68103;68;3;PLAY;Writing;182366.0
69013;69;2;PLAY;StillPlaying;182366.0
69259;69;3;PLAY;Writing;91917.0
69950;69;4;PLAY;Writing;46980.0
70014;70;3;PLAY;StillPlaying;135410.0
70552;70;4;PLAY;Writing;91917.0
71013;71;3;PLAY;StillPlaying;182366.0
71171;71;4;PLAY;Writing;46980.0
71791;71;5;PLAY;Writing;91917.0
72013;72;4;PLAY;StillPlaying;91917.0
72455;72;5;PLAY;Writing;135410.0
73013;73;4;PLAY;StillPlaying;46980.0
73078;73;5;PLAY;Writing;91917.0
74013;74;4;PLAY;StillPlaying;91917.0
74755;74;5;PLAY;Writing;135410.0
75013;75;4;PLAY;StillPlaying;46980.0
75485;75;5;PLAY;Writing;91917.0
76013;76;4;PLAY;StillPlaying;91917.0
76147;76;5;PLAY;Writing;135410.0
77013;77;4;PLAY;StillPlaying;135410.0
77317;77;5;PLAY;Writing;182366.0
77915;77;6;PLAY;Writing;91917.0
78013;78;5;PLAY;StillPlaying;91917.0
78515;78;6;PLAY;Writing;135410.0
79013;79;5;PLAY;StillPlaying;135410.0
80013;80;4;PLAY;StillPlaying;91917.0
