EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
1;0;1;PLAY;InitialBuffering-Play;0
1;0;0;PLAY;StillPlaying;46980
645;0;1;PLAY;Writing;46980.0
1002;1;0;PLAY;StillPlaying;46980.0
1250;1;1;PLAY;Writing;46980.0
1879;1;2;PLAY;Writing;46980.0
2002;2;1;PLAY;StillPlaying;46980.0
2507;2;2;PLAY;Writing;46980.0
3002;3;1;PLAY;StillPlaying;46980.0
3179;3;2;PLAY;Writing;91917.0
3775;3;3;PLAY;Writing;46980.0
4002;4;2;PLAY;StillPlaying;46980.0
4402;4;3;PLAY;Writing;91917.0
5002;5;2;PLAY;StillPlaying;91917.0
5094;5;3;PLAY;Writing;135410.0
5703;5;4;PLAY;Writing;91917.0
6002;6;3;PLAY;StillPlaying;46980.0
6302;6;4;PLAY;Writing;135410.0
6931;6;5;PLAY;Writing;182366.0
7002;7;4;PLAY;StillPlaying;91917.0
8002;8;3;PLAY;StillPlaying;135410.0
8043;8;4;PLAY;Writing;226106.0
8654;8;5;PLAY;Writing;182366.0
9002;9;4;PLAY;StillPlaying;91917.0
9203;9;5;PLAY;Writing;226106.0
9781;9;6;PLAY;Writing;270316.0
10002;10;5;PLAY;StillPlaying;135410.0
10896;10;6;PLAY;Writing;352546.0
11002;11;5;PLAY;StillPlaying;182366.0
11483;11;6;PLAY;Writing;270316.0
12002;12;5;PLAY;StillPlaying;226106.0
12072;12;6;PLAY;Writing;352546.0
12691;12;7;PLAY;Writing;424520.0
13002;13;6;PLAY;StillPlaying;182366.0
13294;13;7;PLAY;Writing;352546.0
13907;13;8;PLAY;Writing;424520.0
14002;14;7;PLAY;StillPlaying;226106.0
15002;15;7;PLAY;Writing;537825.0
15002;15;7;PLAY;StillPlaying;270316.0
16002;16;6;PLAY;StillPlaying;352546.0
16111;16;7;PLAY;Writing;424520.0
17002;17;6;PLAY;StillPlaying;270316.0
17257;17;7;PLAY;Writing;352546.0
17841;17;8;PLAY;Writing;270316.0
18002;18;7;PLAY;StillPlaying;352546.0
18437;18;8;PLAY;Writing;352546.0
19002;19;7;PLAY;StillPlaying;424520.0
19555;19;8;PLAY;Writing;270316.0
20002;20;7;PLAY;StillPlaying;352546.0
20139;20;8;PLAY;Writing;352546.0
20707;20;9;PLAY;Writing;424520.0
21002;21;8;PLAY;StillPlaying;424520.0
21793;21;9;PLAY;Writing;537825.0
22002;22;8;PLAY;StillPlaying;537825.0
22405;22;9;PLAY;Writing;424520.0
22998;22;10;PLAY;Writing;537825.0
23002;23;9;PLAY;StillPlaying;424520.0
24002;24;8;PLAY;StillPlaying;352546.0
24083;24;9;PLAY;Writing;620705.0
25002;25;8;PLAY;StillPlaying;270316.0
25210;25;9;PLAY;Writing;808057.0
26002;26;8;PLAY;StillPlaying;352546.0
26320;26;9;PLAY;Writing;620705.0
27002;27;8;PLAY;StillPlaying;270316.0
27419;27;9;PLAY;Writing;808057.0
28002;28;8;PLAY;StillPlaying;352546.0
28507;28;9;PLAY;Writing;620705.0
29002;29;8;PLAY;StillPlaying;424520.0
29615;29;9;PLAY;Writing;537825.0
30002;30;8;PLAY;StillPlaying;537825.0
30720;30;9;PLAY;Writing;620705.0
31002;31;8;PLAY;StillPlaying;424520.0
31815;31;9;PLAY;Writing;424520.0
32002;32;8;PLAY;StillPlaying;537825.0
32427;32;9;PLAY;Writing;537825.0
33002;33;8;PLAY;StillPlaying;620705.0
33034;33;9;PLAY;Writing;424520.0
33651;33;10;PLAY;Writing;537825.0
34002;34;9;PLAY;StillPlaying;808057.0
34238;34;10;PLAY;Writing;620705.0
35002;35;9;PLAY;StillPlaying;620705.0
35303;35;10;PLAY;Writing;808057.0
35899;35;11;PLAY;Writing;620705.0
36002;36;10;PLAY;StillPlaying;808057.0
37002;37;9;PLAY;StillPlaying;620705.0
37981;37;10;PLAY;Writing;808057.0
38002;38;9;PLAY;StillPlaying;537825.0
39002;39;8;PLAY;StillPlaying;620705.0
39082;39;9;PLAY;Writing;620705.0
39683;39;10;PLAY;Writing;808057.0
40002;40;9;PLAY;StillPlaying;424520.0
40244;40;10;PLAY;Writing;620705.0
40822;40;11;PLAY;Writing;808057.0
41002;41;10;PLAY;StillPlaying;537825.0
42002;42;9;PLAY;StillPlaying;424520.0
42441;42;10;PLAY;Writing;1071529.0
43002;43;9;PLAY;StillPlaying;537825.0
43527;43;10;PLAY;Writing;1312787.0
44002;44;9;PLAY;StillPlaying;620705.0
44132;44;10;PLAY;Writing;1071529.0
45002;45;9;PLAY;StillPlaying;808057.0
45257;45;10;PLAY;Writing;1312787.0
46002;46;9;PLAY;StillPlaying;620705.0
46323;46;10;PLAY;Writing;1662809.0
47002;47;9;PLAY;StillPlaying;808057.0
47367;47;10;PLAY;Writing;1312787.0
47951;47;11;PLAY;Writing;1071529.0
48002;48;10;PLAY;StillPlaying;620705.0
49002;49;9;PLAY;StillPlaying;808057.0
50002;50;8;PLAY;StillPlaying;620705.0
50051;50;9;PLAY;Writing;1312787.0
50633;50;10;PLAY;Writing;1071529.0
51002;51;9;PLAY;StillPlaying;808057.0
51210;51;10;PLAY;Writing;1312787.0
51787;51;11;PLAY;Writing;1071529.0
52002;52;10;PLAY;StillPlaying;1071529.0
53002;53;9;PLAY;StillPlaying;1312787.0
53397;53;10;PLAY;Writing;1312787.0
54002;54;9;PLAY;StillPlaying;1071529.0
54003;54;10;PLAY;Writing;1662809.0
55002;55;9;PLAY;StillPlaying;1312787.0
55102;55;10;PLAY;Writing;2234145.0
56002;56;9;PLAY;StillPlaying;1662809.0
56172;56;10;PLAY;Writing;1662809.0
57002;57;9;PLAY;StillPlaying;1312787.0
57274;57;10;PLAY;Writing;2234145.0
58002;58;9;PLAY;StillPlaying;1071529.0
58890;58;10;PLAY;Writing;1662809.0
59002;59;9;PLAY;StillPlaying;1312787.0
59983;59;10;PLAY;Writing;2234145.0
60002;60;9;PLAY;StillPlaying;1071529.0
61002;61;8;PLAY;StillPlaying;1312787.0
61064;61;9;PLAY;Writing;1662809.0
61659;61;10;PLAY;Writing;1312787.0
62002;62;9;PLAY;StillPlaying;1071529.0
62239;62;10;PLAY;Writing;1662809.0
62867;62;11;PLAY;Writing;1312787.0
63002;63;10;PLAY;StillPlaying;1312787.0
64002;64;9;PLAY;StillPlaying;1662809.0
64491;64;10;PLAY;Writing;1662809.0
65002;65;9;PLAY;StillPlaying;2234145.0
65591;65;10;PLAY;Writing;2234145.0
66002;66;9;PLAY;StillPlaying;1662809.0
66756;66;10;PLAY;Writing;1662809.0
67002;67;9;PLAY;StillPlaying;2234145.0
67889;67;10;PLAY;Writing;2234145.0
68002;68;9;PLAY;StillPlaying;1662809.0
69002;69;8;PLAY;StillPlaying;2234145.0
69058;69;9;PLAY;Writing;1662809.0
70002;70;8;PLAY;StillPlaying;1662809.0
70179;70;9;PLAY;Writing;2234145.0
70791;70;10;PLAY;Writing;1662809.0
71002;71;9;PLAY;StillPlaying;1312787.0
71930;71;10;PLAY;Writing;2234145.0
72002;72;9;PLAY;StillPlaying;1662809.0
72575;72;10;PLAY;Writing;1662809.0
73002;73;9;PLAY;StillPlaying;1312787.0
73217;73;10;PLAY;Writing;2234145.0
73795;73;11;PLAY;Writing;2617284.0
74002;74;10;PLAY;StillPlaying;1662809.0
75002;75;9;PLAY;StillPlaying;2234145.0
75968;75;10;PLAY;Writing;3305118.0
76002;76;9;PLAY;StillPlaying;1662809.0
