EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;1;INITIAL_BUFFERING;Writing;46980
1;0;1;PLAY;InitialBuffering-Play;0
1;0;0;PLAY;StillPlaying;46980
571;0;1;PLAY;Writing;46980.0
1002;1;0;PLAY;StillPlaying;46980.0
1164;1;1;PLAY;Writing;46980.0
1738;1;2;PLAY;Writing;91917.0
2002;2;1;PLAY;StillPlaying;46980.0
2337;2;2;PLAY;Writing;46980.0
2910;2;3;PLAY;Writing;91917.0
3002;3;2;PLAY;StillPlaying;91917.0
4002;4;1;PLAY;StillPlaying;46980.0
4003;4;2;PLAY;Writing;135410.0
4575;4;3;PLAY;Writing;91917.0
5002;5;2;PLAY;StillPlaying;91917.0
6002;6;1;PLAY;StillPlaying;135410.0
6167;6;2;PLAY;Writing;135410.0
6735;6;3;PLAY;Writing;91917.0
7002;7;2;PLAY;StillPlaying;91917.0
7326;7;3;PLAY;Writing;135410.0
7887;7;4;PLAY;Writing;91917.0
8002;8;3;PLAY;StillPlaying;135410.0
8495;8;4;PLAY;Writing;135410.0
9002;9;3;PLAY;StillPlaying;91917.0
9111;9;4;PLAY;Writing;182366.0
9676;9;5;PLAY;Writing;226106.0
10002;10;4;PLAY;StillPlaying;135410.0
10260;10;5;PLAY;Writing;270316.0
11002;11;4;PLAY;StillPlaying;91917.0
11323;11;5;PLAY;Writing;352546.0
11914;11;6;PLAY;Writing;270316.0
12002;12;5;PLAY;StillPlaying;135410.0
13002;13;4;PLAY;StillPlaying;182366.0
13055;13;5;PLAY;Writing;352546.0
14002;14;4;PLAY;StillPlaying;226106.0
14156;14;5;PLAY;Writing;270316.0
14768;14;6;PLAY;Writing;352546.0
15002;15;5;PLAY;StillPlaying;270316.0
15351;15;6;PLAY;Writing;270316.0
15964;15;7;PLAY;Writing;352546.0
16002;16;6;PLAY;StillPlaying;352546.0
16554;16;7;PLAY;Writing;270316.0
17002;17;6;PLAY;StillPlaying;270316.0
17676;17;7;PLAY;Writing;352546.0
18002;18;6;PLAY;StillPlaying;352546.0
19002;19;5;PLAY;StillPlaying;270316.0
19324;19;6;PLAY;Writing;270316.0
20002;20;5;PLAY;StillPlaying;352546.0
21002;21;4;PLAY;StillPlaying;270316.0
21932;21;5;PLAY;Writing;226106.0
22002;22;4;PLAY;StillPlaying;352546.0
23002;23;3;PLAY;StillPlaying;270316.0
23523;23;4;PLAY;Writing;135410.0
24002;24;3;PLAY;StillPlaying;352546.0
24128;24;4;PLAY;Writing;91917.0
24728;24;5;PLAY;Writing;135410.0
25002;25;4;PLAY;StillPlaying;270316.0
25327;25;5;PLAY;Writing;91917.0
25919;25;6;PLAY;Writing;135410.0
26002;26;5;PLAY;StillPlaying;226106.0
27002;27;4;PLAY;StillPlaying;135410.0
27030;27;5;PLAY;Writing;182366.0
27609;27;6;PLAY;Writing;135410.0
28002;28;5;PLAY;StillPlaying;91917.0
28687;28;6;PLAY;Writing;182366.0
29002;29;5;PLAY;StillPlaying;135410.0
29271;29;6;PLAY;Writing;135410.0
30002;30;5;PLAY;StillPlaying;91917.0
30376;30;6;PLAY;Writing;182366.0
30947;30;7;PLAY;Writing;135410.0
31002;31;6;PLAY;StillPlaying;135410.0
31544;31;7;PLAY;Writing;182366.0
32002;32;6;PLAY;StillPlaying;182366.0
32617;32;7;PLAY;Writing;226106.0
33002;33;6;PLAY;StillPlaying;135410.0
33179;33;7;PLAY;Writing;182366.0
34002;34;6;PLAY;StillPlaying;182366.0
34380;34;7;PLAY;Writing;226106.0
34993;34;8;PLAY;Writing;182366.0
35002;35;7;PLAY;StillPlaying;135410.0
36002;36;6;PLAY;StillPlaying;182366.0
36096;36;7;PLAY;Writing;226106.0
36682;36;8;PLAY;Writing;182366.0
37002;37;7;PLAY;StillPlaying;135410.0
37297;37;8;PLAY;Writing;226106.0
38002;38;7;PLAY;StillPlaying;182366.0
38393;38;8;PLAY;Writing;270316.0
38980;38;9;PLAY;Writing;226106.0
39002;39;8;PLAY;StillPlaying;226106.0
39564;39;9;PLAY;Writing;270316.0
40002;40;8;PLAY;StillPlaying;182366.0
40637;40;9;PLAY;Writing;352546.0
41002;41;8;PLAY;StillPlaying;226106.0
41749;41;9;PLAY;Writing;270316.0
42002;42;8;PLAY;StillPlaying;182366.0
42820;42;9;PLAY;Writing;352546.0
43002;43;8;PLAY;StillPlaying;226106.0
43896;43;9;PLAY;Writing;270316.0
44002;44;8;PLAY;StillPlaying;182366.0
44988;44;9;PLAY;Writing;352546.0
45002;45;8;PLAY;StillPlaying;226106.0
46002;46;7;PLAY;StillPlaying;270316.0
46060;46;8;PLAY;Writing;226106.0
47002;47;7;PLAY;StillPlaying;226106.0
47195;47;8;PLAY;Writing;270316.0
48002;48;7;PLAY;StillPlaying;270316.0
48304;48;8;PLAY;Writing;226106.0
49002;49;7;PLAY;StillPlaying;352546.0
49416;49;8;PLAY;Writing;182366.0
50002;50;7;PLAY;StillPlaying;270316.0
50052;50;8;PLAY;Writing;226106.0
50664;50;9;PLAY;Writing;182366.0
51002;51;8;PLAY;StillPlaying;352546.0
51299;51;9;PLAY;Writing;226106.0
52002;52;8;PLAY;StillPlaying;270316.0
52426;52;9;PLAY;Writing;270316.0
53002;53;8;PLAY;StillPlaying;352546.0
53558;53;9;PLAY;Writing;226106.0
54002;54;8;PLAY;StillPlaying;226106.0
54742;54;9;PLAY;Writing;270316.0
55002;55;8;PLAY;StillPlaying;270316.0
55860;55;9;PLAY;Writing;226106.0
56002;56;8;PLAY;StillPlaying;226106.0
56478;56;9;PLAY;Writing;182366.0
57002;57;8;PLAY;StillPlaying;182366.0
57031;57;9;PLAY;Writing;226106.0
57636;57;10;PLAY;Writing;182366.0
58002;58;9;PLAY;StillPlaying;226106.0
58726;58;10;PLAY;Writing;226106.0
59002;59;9;PLAY;StillPlaying;182366.0
59808;59;10;PLAY;Writing;270316.0
60002;60;9;PLAY;StillPlaying;226106.0
60882;60;10;PLAY;Writing;226106.0
61002;61;9;PLAY;StillPlaying;270316.0
61482;61;10;PLAY;Writing;270316.0
62002;62;9;PLAY;StillPlaying;226106.0
62555;62;10;PLAY;Writing;226106.0
63002;63;9;PLAY;StillPlaying;270316.0
63143;63;10;PLAY;Writing;182366.0
63723;63;11;PLAY;Writing;226106.0
64002;64;10;PLAY;StillPlaying;226106.0
65002;65;9;PLAY;StillPlaying;182366.0
65339;65;10;PLAY;Writing;270316.0
66002;66;9;PLAY;StillPlaying;226106.0
66416;66;10;PLAY;Writing;352546.0
66980;66;11;PLAY;Writing;270316.0
67004;67;10;PLAY;StillPlaying;182366.0
68002;68;9;PLAY;StillPlaying;226106.0
68044;68;10;PLAY;Writing;352546.0
69002;69;9;PLAY;StillPlaying;270316.0
69093;69;10;PLAY;Writing;270316.0
70002;70;9;PLAY;StillPlaying;226106.0
70687;70;10;PLAY;Writing;352546.0
71002;71;9;PLAY;StillPlaying;270316.0
71764;71;10;PLAY;Writing;270316.0
72002;72;9;PLAY;StillPlaying;226106.0
72842;72;10;PLAY;Writing;226106.0
73002;73;9;PLAY;StillPlaying;182366.0
73942;73;10;PLAY;Writing;270316.0
74002;74;9;PLAY;StillPlaying;226106.0
74533;74;10;PLAY;Writing;182366.0
75002;75;9;PLAY;StillPlaying;270316.0
75104;75;10;PLAY;Writing;226106.0
75684;75;11;PLAY;Writing;270316.0
76002;76;10;PLAY;StillPlaying;352546.0
77002;77;9;PLAY;StillPlaying;270316.0
77779;77;10;PLAY;Writing;352546.0
