EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
3;0;1;PLAY;InitialBuffering-Play;0
5;0;0;PLAY;StillPlaying;46980
645;0;1;PLAY;Writing;46980.0
1017;1;0;PLAY;StillPlaying;46980.0
1884;1;1;PLAY;Writing;46980.0
2018;2;0;PLAY;StillPlaying;46980.0
2630;2;1;PLAY;Writing;46980.0
3018;3;0;PLAY;StillPlaying;46980.0
3400;3;1;PLAY;Writing;46980.0
4017;4;0;PLAY;StillPlaying;46980.0
4096;4;1;PLAY;Writing;91917.0
4829;4;2;PLAY;Writing;46980.0
5017;5;1;PLAY;StillPlaying;91917.0
5566;5;2;PLAY;Writing;91917.0
6017;6;1;PLAY;StillPlaying;46980.0
6271;6;2;PLAY;Writing;135410.0
6991;6;3;PLAY;Writing;91917.0
7018;7;2;PLAY;StillPlaying;91917.0
8017;8;1;PLAY;StillPlaying;135410.0
8196;8;2;PLAY;Writing;135410.0
8947;8;3;PLAY;Writing;182366.0
9018;9;2;PLAY;StillPlaying;91917.0
9652;9;3;PLAY;Writing;135410.0
10017;10;2;PLAY;StillPlaying;135410.0
10340;10;3;PLAY;Writing;182366.0
11017;11;2;PLAY;StillPlaying;182366.0
11493;11;3;PLAY;Writing;226106.0
12017;12;2;PLAY;StillPlaying;135410.0
12172;12;3;PLAY;Writing;182366.0
12863;12;4;PLAY;Writing;226106.0
13017;13;3;PLAY;StillPlaying;182366.0
13568;13;4;PLAY;Writing;270316.0
14018;14;3;PLAY;StillPlaying;226106.0
15017;15;2;PLAY;StillPlaying;182366.0
15262;15;3;PLAY;Writing;352546.0
15972;15;4;PLAY;Writing;226106.0
16029;16;3;PLAY;StillPlaying;226106.0
16630;16;4;PLAY;Writing;270316.0
17018;17;3;PLAY;StillPlaying;270316.0
17775;17;4;PLAY;Writing;352546.0
18017;18;3;PLAY;StillPlaying;352546.0
18946;18;4;PLAY;Writing;270316.0
19018;19;3;PLAY;StillPlaying;226106.0
19672;19;4;PLAY;Writing;226106.0
20017;20;3;PLAY;StillPlaying;270316.0
20852;20;4;PLAY;Writing;270316.0
21017;21;3;PLAY;StillPlaying;352546.0
21484;21;4;PLAY;Writing;226106.0
22017;22;3;PLAY;StillPlaying;270316.0
22181;22;4;PLAY;Writing;270316.0
23018;23;3;PLAY;StillPlaying;226106.0
23409;23;4;PLAY;Writing;226106.0
24018;24;3;PLAY;StillPlaying;270316.0
24628;24;4;PLAY;Writing;270316.0
25018;25;3;PLAY;StillPlaying;226106.0
25295;25;4;PLAY;Writing;226106.0
26018;26;3;PLAY;StillPlaying;270316.0
26535;26;4;PLAY;Writing;270316.0
27017;27;3;PLAY;StillPlaying;226106.0
27264;27;4;PLAY;Writing;226106.0
28017;28;3;PLAY;StillPlaying;270316.0
28526;28;4;PLAY;Writing;270316.0
29017;29;3;PLAY;StillPlaying;226106.0
29236;29;4;PLAY;Writing;226106.0
30017;30;3;PLAY;StillPlaying;270316.0
30471;30;4;PLAY;Writing;270316.0
31017;31;3;PLAY;StillPlaying;226106.0
31182;31;4;PLAY;Writing;226106.0
32018;32;3;PLAY;StillPlaying;270316.0
32382;32;4;PLAY;Writing;270316.0
33018;33;3;PLAY;StillPlaying;226106.0
33058;33;4;PLAY;Writing;226106.0
33731;33;5;PLAY;Writing;270316.0
34017;34;4;PLAY;StillPlaying;270316.0
34899;34;5;PLAY;Writing;352546.0
35018;35;4;PLAY;StillPlaying;226106.0
35590;35;5;PLAY;Writing;270316.0
36018;36;4;PLAY;StillPlaying;270316.0
36755;36;5;PLAY;Writing;352546.0
37017;37;4;PLAY;StillPlaying;226106.0
37958;37;5;PLAY;Writing;270316.0
38018;38;4;PLAY;StillPlaying;270316.0
39017;39;3;PLAY;StillPlaying;352546.0
39080;39;4;PLAY;Writing;352546.0
39716;39;5;PLAY;Writing;270316.0
40017;40;4;PLAY;StillPlaying;270316.0
40875;40;5;PLAY;Writing;352546.0
41017;41;4;PLAY;StillPlaying;352546.0
41531;41;5;PLAY;Writing;270316.0
42017;42;4;PLAY;StillPlaying;270316.0
42734;42;5;PLAY;Writing;352546.0
43017;43;4;PLAY;StillPlaying;352546.0
43439;43;5;PLAY;Writing;270316.0
44017;44;4;PLAY;StillPlaying;270316.0
44144;44;5;PLAY;Writing;352546.0
45017;45;4;PLAY;StillPlaying;352546.0
45314;45;5;PLAY;Writing;424520.0
45962;45;6;PLAY;Writing;352546.0
46024;46;5;PLAY;StillPlaying;270316.0
47018;47;4;PLAY;StillPlaying;352546.0
47112;47;5;PLAY;Writing;424520.0
48018;48;4;PLAY;StillPlaying;270316.0
48273;48;5;PLAY;Writing;537825.0
49017;49;4;PLAY;StillPlaying;352546.0
49952;49;5;PLAY;Writing;424520.0
50018;50;4;PLAY;StillPlaying;424520.0
51017;51;3;PLAY;StillPlaying;352546.0
51627;51;4;PLAY;Writing;352546.0
52017;52;3;PLAY;StillPlaying;424520.0
52259;52;4;PLAY;Writing;270316.0
53017;53;3;PLAY;StillPlaying;537825.0
53450;53;4;PLAY;Writing;352546.0
54017;54;3;PLAY;StillPlaying;424520.0
54104;54;4;PLAY;Writing;270316.0
54762;54;5;PLAY;Writing;226106.0
55017;55;4;PLAY;StillPlaying;352546.0
55896;55;5;PLAY;Writing;270316.0
56017;56;4;PLAY;StillPlaying;270316.0
57015;56;5;PLAY;Writing;352546.0
57018;57;4;PLAY;StillPlaying;352546.0
57635;57;5;PLAY;Writing;226106.0
58018;58;4;PLAY;StillPlaying;270316.0
58744;58;5;PLAY;Writing;270316.0
59018;59;4;PLAY;StillPlaying;226106.0
59865;59;5;PLAY;Writing;226106.0
60017;60;4;PLAY;StillPlaying;270316.0
60456;60;5;PLAY;Writing;270316.0
61017;61;4;PLAY;StillPlaying;352546.0
61175;61;5;PLAY;Writing;226106.0
62017;62;4;PLAY;StillPlaying;226106.0
62347;62;5;PLAY;Writing;270316.0
63018;63;4;PLAY;StillPlaying;270316.0
63568;63;5;PLAY;Writing;226106.0
64018;64;4;PLAY;StillPlaying;226106.0
64228;64;5;PLAY;Writing;270316.0
65018;65;4;PLAY;StillPlaying;270316.0
65371;65;5;PLAY;Writing;352546.0
66007;65;6;PLAY;Writing;270316.0
66025;66;5;PLAY;StillPlaying;226106.0
67018;67;4;PLAY;StillPlaying;270316.0
67633;67;5;PLAY;Writing;352546.0
68017;68;4;PLAY;StillPlaying;226106.0
68352;68;5;PLAY;Writing;226106.0
69017;69;4;PLAY;StillPlaying;270316.0
69097;69;5;PLAY;Writing;270316.0
70017;70;4;PLAY;StillPlaying;352546.0
70432;70;5;PLAY;Writing;352546.0
71017;71;4;PLAY;StillPlaying;270316.0
71062;71;5;PLAY;Writing;270316.0
72017;72;4;PLAY;StillPlaying;352546.0
72329;72;5;PLAY;Writing;352546.0
73017;73;5;PLAY;Writing;270316.0
73018;73;5;PLAY;StillPlaying;226106.0
74018;74;4;PLAY;StillPlaying;270316.0
74158;74;5;PLAY;Writing;352546.0
75018;75;4;PLAY;StillPlaying;352546.0
75947;75;5;PLAY;Writing;270316.0
76018;76;4;PLAY;StillPlaying;270316.0
77018;77;3;PLAY;StillPlaying;352546.0
77062;77;4;PLAY;Writing;352546.0
78018;78;3;PLAY;StillPlaying;270316.0
78203;78;4;PLAY;Writing;270316.0
79018;79;3;PLAY;StillPlaying;352546.0
79335;79;4;PLAY;Writing;226106.0
79969;79;5;PLAY;Writing;270316.0
80018;80;4;PLAY;StillPlaying;270316.0
