EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
1;0;1;INITIAL_BUFFERING;Writing;46980
1;0;1;PLAY;InitialBuffering-Play;0
1;0;0;PLAY;StillPlaying;46980
595;0;1;PLAY;Writing;46980.0
1002;1;0;PLAY;StillPlaying;46980.0
1173;1;1;PLAY;Writing;46980.0
1779;1;2;PLAY;Writing;46980.0
2002;2;1;PLAY;StillPlaying;46980.0
2356;2;2;PLAY;Writing;46980.0
2967;2;3;PLAY;Writing;91917.0
3002;3;2;PLAY;StillPlaying;46980.0
3535;3;3;PLAY;Writing;46980.0
4002;4;2;PLAY;StillPlaying;46980.0
4133;4;3;PLAY;Writing;91917.0
4729;4;4;PLAY;Writing;135410.0
5002;5;3;PLAY;StillPlaying;91917.0
5311;5;4;PLAY;Writing;182366.0
5918;5;5;PLAY;Writing;226106.0
6002;6;4;PLAY;StillPlaying;46980.0
6487;6;5;PLAY;Writing;270316.0
7002;7;4;PLAY;StillPlaying;91917.0
8002;8;3;PLAY;StillPlaying;135410.0
8603;8;4;PLAY;Writing;352546.0
9002;9;3;PLAY;StillPlaying;182366.0
9705;9;4;PLAY;Writing;226106.0
10002;10;3;PLAY;StillPlaying;226106.0
10794;10;4;PLAY;Writing;270316.0
11002;11;3;PLAY;StillPlaying;270316.0
11378;11;4;PLAY;Writing;182366.0
12002;12;3;PLAY;StillPlaying;352546.0
12462;12;4;PLAY;Writing;226106.0
13002;13;3;PLAY;StillPlaying;226106.0
13565;13;4;PLAY;Writing;182366.0
14002;14;3;PLAY;StillPlaying;270316.0
14690;14;4;PLAY;Writing;226106.0
15002;15;3;PLAY;StillPlaying;182366.0
15259;15;4;PLAY;Writing;182366.0
15835;15;5;PLAY;Writing;226106.0
16002;16;4;PLAY;StillPlaying;226106.0
16407;16;5;PLAY;Writing;182366.0
17002;17;4;PLAY;StillPlaying;182366.0
17002;17;5;PLAY;Writing;226106.0
17551;17;6;PLAY;Writing;270316.0
18002;18;5;PLAY;StillPlaying;226106.0
18147;18;6;PLAY;Writing;352546.0
19002;19;5;PLAY;StillPlaying;182366.0
19260;19;6;PLAY;Writing;424520.0
20002;20;5;PLAY;StillPlaying;226106.0
20384;20;6;PLAY;Writing;352546.0
20987;20;7;PLAY;Writing;424520.0
21002;21;6;PLAY;StillPlaying;182366.0
22002;22;5;PLAY;StillPlaying;226106.0
22075;22;6;PLAY;Writing;352546.0
23002;23;5;PLAY;StillPlaying;270316.0
23192;23;6;PLAY;Writing;424520.0
23780;23;7;PLAY;Writing;352546.0
24002;24;6;PLAY;StillPlaying;352546.0
24918;24;7;PLAY;Writing;424520.0
25002;25;6;PLAY;StillPlaying;424520.0
26002;26;5;PLAY;StillPlaying;352546.0
26072;26;6;PLAY;Writing;537825.0
27002;27;5;PLAY;StillPlaying;424520.0
27236;27;6;PLAY;Writing;352546.0
28002;28;5;PLAY;StillPlaying;352546.0
28932;28;6;PLAY;Writing;424520.0
29002;29;5;PLAY;StillPlaying;424520.0
29546;29;6;PLAY;Writing;352546.0
30002;30;5;PLAY;StillPlaying;352546.0
30744;30;6;PLAY;Writing;424520.0
31002;31;5;PLAY;StillPlaying;424520.0
31934;31;6;PLAY;Writing;352546.0
32002;32;5;PLAY;StillPlaying;537825.0
33002;33;4;PLAY;StillPlaying;352546.0
33564;33;5;PLAY;Writing;270316.0
34002;34;4;PLAY;StillPlaying;424520.0
34642;34;5;PLAY;Writing;352546.0
35002;35;4;PLAY;StillPlaying;352546.0
35738;35;5;PLAY;Writing;270316.0
36002;36;4;PLAY;StillPlaying;424520.0
36318;36;5;PLAY;Writing;226106.0
36924;36;6;PLAY;Writing;270316.0
37002;37;5;PLAY;StillPlaying;352546.0
38002;38;4;PLAY;StillPlaying;270316.0
38003;38;5;PLAY;Writing;226106.0
39002;39;4;PLAY;StillPlaying;352546.0
39085;39;5;PLAY;Writing;270316.0
40002;40;4;PLAY;StillPlaying;270316.0
40176;40;5;PLAY;Writing;226106.0
41002;41;4;PLAY;StillPlaying;226106.0
41248;41;5;PLAY;Writing;270316.0
42002;42;4;PLAY;StillPlaying;270316.0
42328;42;5;PLAY;Writing;226106.0
42907;42;6;PLAY;Writing;182366.0
43002;43;5;PLAY;StillPlaying;226106.0
43486;43;6;PLAY;Writing;226106.0
44002;44;5;PLAY;StillPlaying;270316.0
44068;44;6;PLAY;Writing;270316.0
45002;45;5;PLAY;StillPlaying;226106.0
45175;45;6;PLAY;Writing;352546.0
45763;45;7;PLAY;Writing;270316.0
46002;46;6;PLAY;StillPlaying;270316.0
46328;46;7;PLAY;Writing;352546.0
47002;47;6;PLAY;StillPlaying;226106.0
47409;47;7;PLAY;Writing;424520.0
48002;48;7;PLAY;Writing;352546.0
48002;48;7;PLAY;StillPlaying;182366.0
49002;49;6;PLAY;StillPlaying;226106.0
49059;49;7;PLAY;Writing;424520.0
50002;50;6;PLAY;StillPlaying;270316.0
50170;50;7;PLAY;Writing;537825.0
50803;50;8;PLAY;Writing;424520.0
51002;51;7;PLAY;StillPlaying;352546.0
51944;51;8;PLAY;Writing;352546.0
52002;52;7;PLAY;StillPlaying;270316.0
52551;52;8;PLAY;Writing;424520.0
53002;53;7;PLAY;StillPlaying;352546.0
53167;53;8;PLAY;Writing;352546.0
53760;53;9;PLAY;Writing;424520.0
54002;54;8;PLAY;StillPlaying;424520.0
55002;55;7;PLAY;StillPlaying;352546.0
56002;56;6;PLAY;StillPlaying;424520.0
57002;57;5;PLAY;StillPlaying;537825.0
58002;58;4;PLAY;StillPlaying;424520.0
58445;58;5;PLAY;Writing;352546.0
59002;59;4;PLAY;StillPlaying;352546.0
60002;60;3;PLAY;StillPlaying;424520.0
60580;60;4;PLAY;Writing;135410.0
61002;61;3;PLAY;StillPlaying;352546.0
61214;61;4;PLAY;Writing;182366.0
61825;61;5;PLAY;Writing;91917.0
62002;62;4;PLAY;StillPlaying;424520.0
62458;62;5;PLAY;Writing;135410.0
63002;63;4;PLAY;StillPlaying;352546.0
63083;63;5;PLAY;Writing;46980.0
63723;63;6;PLAY;Writing;91917.0
64002;64;5;PLAY;StillPlaying;135410.0
64360;64;6;PLAY;Writing;135410.0
65002;65;5;PLAY;StillPlaying;182366.0
65003;65;6;PLAY;Writing;182366.0
66002;66;5;PLAY;StillPlaying;91917.0
67002;67;4;PLAY;StillPlaying;135410.0
67124;67;5;PLAY;Writing;226106.0
68002;68;4;PLAY;StillPlaying;46980.0
69002;69;3;PLAY;StillPlaying;91917.0
70002;70;2;PLAY;StillPlaying;135410.0
70324;70;3;PLAY;Writing;135410.0
71002;71;2;PLAY;StillPlaying;182366.0
72002;72;1;PLAY;StillPlaying;226106.0
73002;73;0;PLAY;StillPlaying;135410.0
73499;73;1;PLAY;Writing;91917.0
74002;74;0;PLAY;StillPlaying;91917.0
74153;74;1;PLAY;Writing;46980.0
75002;75;0;PLAY;StillPlaying;46980.0
75272;75;1;PLAY;Writing;91917.0
75891;75;2;PLAY;Writing;46980.0
76002;76;1;PLAY;StillPlaying;91917.0
76510;76;2;PLAY;Writing;46980.0
77002;77;1;PLAY;StillPlaying;46980.0
77119;77;2;PLAY;Writing;91917.0
77692;77;3;PLAY;Writing;46980.0
78002;78;2;PLAY;StillPlaying;46980.0
78347;78;3;PLAY;Writing;91917.0
78980;78;4;PLAY;Writing;135410.0
79002;79;3;PLAY;StillPlaying;91917.0
79527;79;4;PLAY;Writing;182366.0
80002;80;3;PLAY;StillPlaying;46980.0
80635;80;4;PLAY;Writing;226106.0
