EpochTime;CurrentPlaybackTime;CurrentBufferSize;CurrentPlaybackState;Action;Bitrate
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;0;INITIAL_BUFFERING;Starting;0
0;0;1;INITIAL_BUFFERING;Writing;46980
2;0;1;PLAY;InitialBuffering-Play;0
10;0;0;PLAY;StillPlaying;46980
516;0;1;PLAY;Writing;46980.0
1011;1;0;PLAY;StillPlaying;46980.0
1076;1;1;PLAY;Writing;46980.0
1626;1;2;PLAY;Writing;91917.0
2012;2;1;PLAY;StillPlaying;46980.0
2139;2;2;PLAY;Writing;46980.0
2681;2;3;PLAY;Writing;91917.0
3011;3;2;PLAY;StillPlaying;91917.0
3234;3;3;PLAY;Writing;135410.0
3804;3;4;PLAY;Writing;91917.0
4011;4;3;PLAY;StillPlaying;46980.0
4370;4;4;PLAY;Writing;135410.0
4930;4;5;PLAY;Writing;182366.0
5011;5;4;PLAY;StillPlaying;91917.0
5448;5;5;PLAY;Writing;226106.0
6011;6;4;PLAY;StillPlaying;135410.0
6012;6;5;PLAY;Writing;270316.0
6564;6;6;PLAY;Writing;352546.0
7011;7;5;PLAY;StillPlaying;91917.0
7084;7;6;PLAY;Writing;424520.0
7624;7;7;PLAY;Writing;537825.0
8011;8;6;PLAY;StillPlaying;135410.0
8160;8;7;PLAY;Writing;620705.0
9011;9;6;PLAY;StillPlaying;182366.0
9243;9;7;PLAY;Writing;808057.0
9851;9;8;PLAY;Writing;620705.0
10011;10;7;PLAY;StillPlaying;226106.0
10387;10;8;PLAY;Writing;808057.0
10968;10;9;PLAY;Writing;1071529.0
11025;11;8;PLAY;StillPlaying;270316.0
11564;11;9;PLAY;Writing;808057.0
12011;12;8;PLAY;StillPlaying;352546.0
12598;12;9;PLAY;Writing;1071529.0
13011;13;8;PLAY;StillPlaying;424520.0
13635;13;9;PLAY;Writing;1312787.0
14011;14;8;PLAY;StillPlaying;537825.0
14232;14;9;PLAY;Writing;808057.0
14798;14;10;PLAY;Writing;1071529.0
15011;15;9;PLAY;StillPlaying;620705.0
15404;15;10;PLAY;Writing;808057.0
16012;16;9;PLAY;StillPlaying;808057.0
16537;16;10;PLAY;Writing;1071529.0
17011;17;9;PLAY;StillPlaying;620705.0
17088;17;10;PLAY;Writing;808057.0
18011;18;9;PLAY;StillPlaying;808057.0
18130;18;10;PLAY;Writing;1071529.0
19011;19;9;PLAY;StillPlaying;1071529.0
19702;19;10;PLAY;Writing;1312787.0
20011;20;9;PLAY;StillPlaying;808057.0
20260;20;10;PLAY;Writing;808057.0
21011;21;9;PLAY;StillPlaying;1071529.0
21392;21;10;PLAY;Writing;1071529.0
22011;22;9;PLAY;StillPlaying;1312787.0
22493;22;10;PLAY;Writing;808057.0
23011;23;9;PLAY;StillPlaying;808057.0
23525;23;10;PLAY;Writing;1071529.0
24011;24;9;PLAY;StillPlaying;1071529.0
24091;24;10;PLAY;Writing;808057.0
25011;25;9;PLAY;StillPlaying;808057.0
25180;25;10;PLAY;Writing;1071529.0
25766;25;11;PLAY;Writing;808057.0
26011;26;10;PLAY;StillPlaying;1071529.0
27011;27;9;PLAY;StillPlaying;808057.0
27835;27;10;PLAY;Writing;1071529.0
28011;28;9;PLAY;StillPlaying;1071529.0
28371;28;10;PLAY;Writing;808057.0
29011;29;9;PLAY;StillPlaying;1312787.0
29475;29;10;PLAY;Writing;1071529.0
30011;30;9;PLAY;StillPlaying;808057.0
30582;30;10;PLAY;Writing;808057.0
31011;31;9;PLAY;StillPlaying;1071529.0
31642;31;10;PLAY;Writing;1071529.0
32011;32;9;PLAY;StillPlaying;808057.0
32189;32;10;PLAY;Writing;808057.0
33011;33;9;PLAY;StillPlaying;1071529.0
33288;33;10;PLAY;Writing;1071529.0
34011;34;9;PLAY;StillPlaying;808057.0
34374;34;10;PLAY;Writing;808057.0
35011;35;9;PLAY;StillPlaying;1071529.0
35503;35;10;PLAY;Writing;1071529.0
36011;36;9;PLAY;StillPlaying;808057.0
36087;36;10;PLAY;Writing;808057.0
37011;37;9;PLAY;StillPlaying;1071529.0
37185;37;10;PLAY;Writing;1071529.0
38011;38;9;PLAY;StillPlaying;808057.0
38230;38;10;PLAY;Writing;808057.0
39011;39;9;PLAY;StillPlaying;1071529.0
39321;39;10;PLAY;Writing;1071529.0
40011;40;9;PLAY;StillPlaying;808057.0
40362;40;10;PLAY;Writing;808057.0
41011;41;9;PLAY;StillPlaying;1071529.0
41513;41;10;PLAY;Writing;1071529.0
42011;42;9;PLAY;StillPlaying;808057.0
42090;42;10;PLAY;Writing;620705.0
43013;43;9;PLAY;StillPlaying;1071529.0
43148;43;10;PLAY;Writing;808057.0
43765;43;11;PLAY;Writing;620705.0
44011;44;10;PLAY;StillPlaying;808057.0
45011;45;9;PLAY;StillPlaying;1071529.0
45839;45;10;PLAY;Writing;808057.0
46011;46;9;PLAY;StillPlaying;808057.0
46381;46;10;PLAY;Writing;620705.0
47011;47;9;PLAY;StillPlaying;1071529.0
47465;47;10;PLAY;Writing;808057.0
48012;48;9;PLAY;StillPlaying;808057.0
48015;48;10;PLAY;Writing;620705.0
49011;49;9;PLAY;StillPlaying;1071529.0
49112;49;10;PLAY;Writing;808057.0
49689;49;11;PLAY;Writing;620705.0
50012;50;10;PLAY;StillPlaying;808057.0
51012;51;9;PLAY;StillPlaying;1071529.0
51365;51;10;PLAY;Writing;808057.0
51947;51;11;PLAY;Writing;620705.0
52011;52;10;PLAY;StillPlaying;620705.0
53011;53;9;PLAY;StillPlaying;808057.0
54011;54;8;PLAY;StillPlaying;620705.0
54041;54;9;PLAY;Writing;808057.0
54613;54;10;PLAY;Writing;620705.0
55011;55;9;PLAY;StillPlaying;808057.0
55701;55;10;PLAY;Writing;808057.0
56011;56;9;PLAY;StillPlaying;620705.0
56768;56;10;PLAY;Writing;1071529.0
57011;57;9;PLAY;StillPlaying;808057.0
57375;57;10;PLAY;Writing;620705.0
57957;57;11;PLAY;Writing;808057.0
58011;58;10;PLAY;StillPlaying;620705.0
59011;59;9;PLAY;StillPlaying;808057.0
60012;60;8;PLAY;StillPlaying;620705.0
60016;60;9;PLAY;Writing;1071529.0
61011;61;8;PLAY;StillPlaying;808057.0
61086;61;9;PLAY;Writing;808057.0
62011;62;8;PLAY;StillPlaying;620705.0
62136;62;9;PLAY;Writing;1071529.0
63011;63;8;PLAY;StillPlaying;808057.0
63196;63;9;PLAY;Writing;808057.0
64011;64;8;PLAY;StillPlaying;620705.0
64309;64;9;PLAY;Writing;620705.0
65013;65;8;PLAY;StillPlaying;808057.0
65407;65;9;PLAY;Writing;808057.0
65959;65;10;PLAY;Writing;620705.0
66011;66;9;PLAY;StillPlaying;1071529.0
67011;67;8;PLAY;StillPlaying;620705.0
67071;67;9;PLAY;Writing;808057.0
67677;67;10;PLAY;Writing;620705.0
68011;68;9;PLAY;StillPlaying;808057.0
68704;68;10;PLAY;Writing;808057.0
69011;69;9;PLAY;StillPlaying;1071529.0
69339;69;10;PLAY;Writing;620705.0
70011;70;9;PLAY;StillPlaying;808057.0
70416;70;10;PLAY;Writing;808057.0
71012;71;9;PLAY;StillPlaying;1071529.0
71016;71;10;PLAY;Writing;620705.0
72011;72;9;PLAY;StillPlaying;808057.0
72093;72;10;PLAY;Writing;808057.0
72668;72;11;PLAY;Writing;620705.0
73011;73;10;PLAY;StillPlaying;620705.0
74011;74;9;PLAY;StillPlaying;808057.0
74715;74;10;PLAY;Writing;808057.0
75011;75;9;PLAY;StillPlaying;620705.0
75234;75;10;PLAY;Writing;620705.0
76011;76;9;PLAY;StillPlaying;808057.0
76293;76;10;PLAY;Writing;808057.0
